year,month,date,hour,cloud_type,cloud_fraction,p01mm,precip_m,temp_F,temp_C,relh,es,ea,albedo,cumulative,eps_all,lw_down,lw_up,lw_net,datetime,J,LST,Gamma,E0,delta,Et,t_delta_SN,Ccloud,cos_Z,HK_in,HK_star,sw_net,Q_precip,,Qcum,0
2023,Nov,11/23/2023,2,Clear,0,0,0,33.8,1,55.14,6.57,3.62,0.534057034,6733.878667,0.671543413,215.0850146,320.2846018,-105.1995872,11/23/2023 2:00,327,2,5.611831261,1.026195714,-0.352500122,0.225466862,-9.967993138,0,-0.850088572,0,0,0,0,-105.1995872,1669.699762,
2023,Nov,11/23/2023,3,Clear,0,0,0,32,0,59.27,6.11,3.62,0.535708194,6733.878667,0.671543413,211.9639343,315.6369792,-103.6730449,11/23/2023 3:00,327,3,5.611831261,1.026195714,-0.352500122,0.225466862,-8.967993138,0,-0.731205964,0,0,0,0,-103.6730449,1566.026717,
2023,Nov,11/23/2023,4,Clear,0,0,0,31.4,-0.3,60.76333333,5.96,3.62,0.537342925,6733.878667,0.671543413,211.0342693,314.2526086,-103.2183393,11/23/2023 4:00,327,4,5.611831261,1.026195714,-0.352500122,0.225466862,-7.967993138,0,-0.576963349,0,0,0,0,-103.2183393,1462.808378,
2023,Nov,11/23/2023,5,Clear,0,0,0,30.8,-0.7,62.25666667,5.82,3.62,0.53896139,6733.878667,0.671543413,209.7994771,312.4138708,-102.6143938,11/23/2023 5:00,327,5,5.611831261,1.026195714,-0.352500122,0.225466862,-6.967993138,0,-0.397872106,0,0,0,0,-102.6143938,1360.193984,
2023,Nov,11/23/2023,6,Clear,0,0,0,30.8,-0.7,57.63,5.82,3.35,0.540563751,6733.878667,0.670773659,209.5589954,312.4138708,-102.8548755,11/23/2023 6:00,327,6,5.611831261,1.026195714,-0.352500122,0.225466862,-5.967993138,0,-0.206137009,0,0,0,0,-102.8548755,1257.339108,
2023,Nov,11/23/2023,7,Clear,0,0,0,30.2,-1,59.01,5.68,3.35,0.542150168,6733.878667,0.670773659,208.6375208,311.0401219,-102.4026011,11/23/2023 7:00,327,7,5.611831261,1.026195714,-0.352500122,0.225466862,-4.967993138,0,-0.014824486,0,0,0,0,-102.4026011,1154.936507,
2023,Nov,11/23/2023,8,Clear,0,0,0,30.2,-1,59.01,5.68,3.35,0.5437208,6733.878667,0.670773659,208.6375208,311.0401219,-102.4026011,11/23/2023 8:00,327,8,5.611831261,1.026195714,-0.352500122,0.225466862,-3.967993138,0,0.163027829,236.7013887,108.0019203,108.0019203,0,5.599319157,1160.535826,
2023,Nov,11/23/2023,9,Clear,0,0,0,30.2,-1,56.06333333,5.68,3.18,0.544854724,6733.878667,0.670270983,208.4811683,311.0401219,-102.5589537,11/23/2023 9:00,327,9,5.611831261,1.026195714,-0.352500122,0.225466862,-2.967993138,0,0.315299596,457.7859659,208.3591198,208.3591198,0,105.8001661,1266.335993,
2023,Nov,11/23/2023,10,Clear,0,0,0,29.6,-1.3,54.60333333,5.54,3.03,0.54307221,6733.878667,0.669814799,207.4221573,309.6709085,-102.2487512,11/23/2023 10:00,327,10,5.611831261,1.026195714,-0.352500122,0.225466862,-1.967993138,0,0.431613745,626.6633945,286.3399199,286.3399199,0,184.0911687,1450.427161,
2023,Nov,11/23/2023,11,Clear,0,0,0,29.6,-1.3,51.75,5.54,2.87,0.545644397,6733.878667,0.66931408,207.2670992,309.6709085,-102.4038093,11/23/2023 11:00,327,11,5.611831261,1.026195714,-0.352500122,0.225466862,-0.967993138,0,0.504043659,731.824957,332.5087697,332.5087697,0,230.1049603,1680.532122,
2023,Nov,11/23/2023,12,Clear,0,0,0,28.4,-2,54.31,5.28,2.87,0.543418293,6733.878667,0.66931408,205.1405214,306.4936591,-101.3531376,11/23/2023 12:00,327,12,5.611831261,1.026195714,-0.352500122,0.225466862,0.032006862,0,0.527653359,766.1040667,349.7891025,349.7891025,0,248.4359649,1928.968086,
2023,Nov,11/23/2023,13,Clear,0,0,0,29.6,-1.3,47.80333333,5.54,2.65,0.541300758,6733.878667,0.668599516,207.0458196,309.6709085,-102.6250889,11/23/2023 13:00,327,13,5.611831261,1.026195714,-0.352500122,0.225466862,1.032006862,0,0.500833883,727.1646588,333.5498778,333.5498778,0,230.9247889,2159.892875,
2023,Nov,11/23/2023,14,Clear,0,0,0,30.2,-1,49.18666667,5.68,2.79,0.539286497,6733.878667,0.669057882,208.1038451,311.0401219,-102.9362769,11/23/2023 14:00,327,14,5.611831261,1.026195714,-0.352500122,0.225466862,2.032006862,0,0.425412935,617.6603897,284.5644818,284.5644818,0,181.6282049,2341.52108,
2023,Nov,11/23/2023,15,Clear,0,0,0,29.6,-1.3,47.80333333,5.54,2.65,0.537370471,6733.878667,0.668599516,207.0458196,309.6709085,-102.6250889,11/23/2023 15:00,327,15,5.611831261,1.026195714,-0.352500122,0.225466862,3.032006862,0,0.306530326,445.0537943,205.8950272,205.8950272,0,103.2699383,2444.791019,
2023,Nov,11/23/2023,16,Clear,0,0,0,30.8,-0.7,49.28666667,5.82,2.87,0.535547892,6733.878667,0.66931408,209.1030025,312.4138708,-103.3108683,11/23/2023 16:00,327,16,5.611831261,1.026195714,-0.352500122,0.225466862,4.032006862,0,0.152287711,221.1077268,102.6939498,102.6939498,0,-0.616918503,2444.1741,
2023,Nov,11/23/2023,17,Clear,0,0,0,33.2,0.7,45.02333333,6.41,2.89,0.533814201,6733.878667,0.669377506,213.4544211,318.8849625,-105.4305415,11/23/2023 17:00,327,17,5.611831261,1.026195714,-0.352500122,0.225466862,5.032006862,0,-0.026803531,0,0,0,0,-105.4305415,2338.743559,
2023,Nov,11/23/2023,18,Clear,0,0,0,38,3.3,36.18666667,7.76,2.81,0.528872166,6733.878667,0.66912231,221.5924436,331.1688165,-109.5763729,11/23/2023 18:00,327,18,5.611831261,1.026195714,-0.352500122,0.225466862,6.032006862,0,-0.218538629,0,0,0,0,-109.5763729,2229.167186,
2023,Nov,11/23/2023,19,Clear,0,0,0,41,5,32.53666667,8.73,2.84,0.527464054,6733.878667,0.669218477,227.1262023,339.3902142,-112.264012,11/23/2023 19:00,327,19,5.611831261,1.026195714,-0.352500122,0.225466862,7.032006862,0,-0.409851151,0,0,0,0,-112.264012,2116.903174,
2023,Nov,11/23/2023,20,Clear,0,0,0,42.8,6,28.04,9.35,2.62,0.526124616,6733.878667,0.668499558,230.1625775,344.2972768,-114.1346993,11/23/2023 20:00,327,20,5.611831261,1.026195714,-0.352500122,0.225466862,8.032006862,0,-0.587703467,0,0,0,0,-114.1346993,2002.768475,
2023,Nov,11/23/2023,21,Clear,0,0,0,43.4,6.3,29.6,9.57,2.83,0.524850504,6733.878667,0.669186484,231.3911133,345.7797171,-114.3886038,11/23/2023 21:00,327,21,5.611831261,1.026195714,-0.352500122,0.225466862,9.032006862,0,-0.739975233,0,0,0,0,-114.3886038,1888.379871,
2023,Nov,11/23/2023,22,Scattered,0.458333333,0,0,44,6.7,32.84,9.79,3.22,0.52363853,6733.878667,0.670390589,233.1375418,347.7637449,-114.6262031,11/23/2023 22:00,327,22,5.611831261,1.026195714,-0.352500122,0.225466862,10.03200686,0.25,-0.856289382,0,0,0,0,-114.6262031,1773.753668,
2023,Nov,11/23/2023,23,Broken,0.333333333,0,0,42.8,6,37.84,9.35,3.54,0.522485666,6733.878667,0.671318809,231.1332377,344.2972768,-113.1640391,11/23/2023 23:00,327,23,5.611831261,1.026195714,-0.352500122,0.225466862,11.03200686,0.75,-0.928719296,0,0,0,0,-113.1640391,1660.589629,
2023,Nov,11/24/2023,0,Clear,0.416666667,0,0,39.2,4,43.12333333,8.14,3.51,0.521389026,6733.878667,0.671233846,224.5517467,334.5357926,-109.984046,11/24/2023,328,0,5.629045467,1.026600191,-0.35615881,0.220624705,-11.9728353,0,-0.953445781,0,0,0,0,-109.984046,1550.605583,
2023,Nov,11/24/2023,1,Clear,0,0,0,36.8,2.7,39.01333333,7.4,2.89,0.520345871,6733.878667,0.669377506,219.7587249,328.3031215,-108.5443967,11/24/2023 1:00,328,1,5.629045467,1.026600191,-0.35615881,0.220624705,-10.9728353,0,-0.926904796,0,0,0,0,-108.5443967,1442.061186,
2023,Nov,11/24/2023,2,Clear,0.541666667,0,0,38.6,3.7,17.79666667,7.95,1.41,0.519353592,6733.878667,0.663765614,221.0934722,333.0896746,-111.9962024,11/24/2023 2:00,328,2,5.629045467,1.026600191,-0.35615881,0.220624705,-9.972835295,0,-0.851811076,0,0,0,0,-111.9962024,1330.064984,
2023,Nov,11/24/2023,3,Broken,0.458333333,0,0,37.4,3,16.13333333,7.58,1.22,0.518409706,6733.878667,0.66283975,218.5605597,329.7336341,-111.1730745,11/24/2023 3:00,328,3,5.629045467,1.026600191,-0.35615881,0.220624705,-8.972835295,0.75,-0.733282132,0,0,0,0,-111.1730745,1218.891909,
2023,Nov,11/24/2023,4,Scattered,0.25,0,0,36.2,2.3,32.61333333,7.23,2.36,0.517511854,6733.878667,0.667605348,217.9084003,326.403018,-108.4946177,11/24/2023 4:00,328,4,5.629045467,1.026600191,-0.35615881,0.220624705,-7.972835295,0.25,-0.579395517,0,0,0,0,-108.4946177,1110.397291,
2023,Nov,11/24/2023,5,Broken,0.458333333,0,0,35.6,2,37.53,7.06,2.65,0.516657791,6733.878667,0.668599516,217.2837188,324.9833622,-107.6996434,11/24/2023 5:00,328,5,5.629045467,1.026600191,-0.35615881,0.220624705,-6.972835295,0.75,-0.400638349,0,0,0,0,-107.6996434,1002.697648,
2023,Nov,11/24/2023,6,Overcast,1,0,0,35,1.7,49.03333333,6.89,3.38,0.516721458,6733.878667,0.67086087,217.0693398,323.5683424,-106.4990026,11/24/2023 6:00,328,6,5.629045467,1.026600191,-0.35615881,0.220624705,-5.972835295,1,-0.209192633,0,0,0,0,-106.4990026,896.1986453,
2023,Nov,11/24/2023,7,Broken,0.541666667,0,0,33.8,1,55.14,6.57,3.62,0.51854511,6733.878667,0.671543413,215.0850146,320.2846018,-105.1995872,11/24/2023 7:00,328,7,5.629045467,1.026600191,-0.35615881,0.220624705,-4.972835295,0.75,-0.018105079,0,0,0,0,-105.1995872,790.9990581,
2023,Nov,11/24/2023,8,Broken,0.625,0,0,34.4,1.3,43.75,6.73,2.94,0.520350617,6733.878667,0.669535011,215.3819433,321.6888435,-106.3069001,11/24/2023 8:00,328,8,5.629045467,1.026600191,-0.35615881,0.220624705,-3.972835295,0.75,0.159602012,136.6274777,65.53328539,65.53328539,0,-40.77361475,750.2254434,
2023,Nov,11/24/2023,9,Broken,0.541666667,0,0,33.2,0.7,51.32,6.41,3.29,0.520264197,6733.878667,0.670597913,213.8435904,318.8849625,-105.0413721,11/24/2023 9:00,328,9,5.629045467,1.026600191,-0.35615881,0.220624705,-2.972835295,0.75,0.311818195,291.7292996,139.9529898,139.9529898,0,34.9116177,785.1370611,
2023,Nov,11/24/2023,10,Scattered,0.458333333,0,0,32,0,60.84333333,6.11,3.72,0.5192759,6733.878667,0.671820268,212.05132,315.6369792,-103.5856592,11/24/2023 10:00,328,10,5.629045467,1.026600191,-0.35615881,0.220624705,-1.972835295,0.25,0.42817019,434.6350661,208.939551,208.939551,0,105.3538917,890.4909528,
2023,Nov,11/24/2023,11,Scattered,0.541666667,0,0,32,0,56.33666667,6.11,3.44,0.540971554,6733.878667,0.671033997,211.8031437,315.6369792,-103.8338355,11/24/2023 11:00,328,11,5.629045467,1.026600191,-0.35615881,0.220624705,-0.972835295,0.25,0.5007288,468.4693337,215.0407502,215.0407502,0,111.2069147,1001.697868,
2023,Nov,11/24/2023,12,Scattered,0.375,0,0,32,0,49.47333333,6.11,3.02,0.538973347,6733.878667,0.669783942,211.4085803,315.6369792,-104.2283989,11/24/2023 12:00,328,12,5.629045467,1.026600191,-0.35615881,0.220624705,0.027164705,0.25,0.524549276,574.1835545,264.7139223,264.7139223,0,160.4855234,1162.183391,
2023,Nov,11/24/2023,13,Scattered,0.375,0,0,30.8,-0.7,54.78333333,5.82,3.19,0.537072595,6733.878667,0.670300963,209.4113185,312.4138708,-103.0025523,11/24/2023 13:00,328,13,5.629045467,1.026600191,-0.35615881,0.220624705,1.027164705,0.25,0.498008291,545.1311897,252.356167,252.356167,0,149.3536147,1311.537006,
2023,Nov,11/24/2023,14,Scattered,0.458333333,0,0,30.2,-1,59.01,5.68,3.35,0.535264543,6733.878667,0.670773659,208.6375208,311.0401219,-102.4026011,11/24/2023 14:00,328,14,5.629045467,1.026600191,-0.35615881,0.220624705,2.027164705,0.25,0.42291457,429.3000927,199.5109748,199.5109748,0,97.10837362,1408.645379,
2023,Nov,11/24/2023,15,Overcast,0.875,0,0,30.2,-1,57.53666667,5.68,3.27,0.533544671,6733.878667,0.670538932,208.5645112,311.0401219,-102.4756107,11/24/2023 15:00,328,15,5.629045467,1.026600191,-0.35615881,0.220624705,3.027164705,1,0.304385627,187.9518792,87.67115566,87.67115566,0,-14.80445507,1393.840924,
2023,Nov,11/24/2023,16,Broken,0.75,0,0,32,0,46.92,6.11,2.87,0.531908678,6733.878667,0.66931408,211.2602743,315.6369792,-104.3767049,11/24/2023 16:00,328,16,5.629045467,1.026600191,-0.35615881,0.220624705,4.027164705,0.75,0.150499011,110.882448,51.90311168,51.90311168,0,-52.47359319,1341.367331,
2023,Nov,11/24/2023,17,Scattered,0.375,0,0,34.4,1.3,46.92,6.73,3.16,0.530352473,6733.878667,0.670210864,215.5993577,321.6888435,-106.0894857,11/24/2023 17:00,328,17,5.629045467,1.026600191,-0.35615881,0.220624705,5.027164705,0.25,-0.028258157,0,0,0,0,-106.0894857,1235.277845,
2023,Nov,11/24/2023,18,Scattered,0.375,0,0,38.6,3.7,45.83,7.95,3.64,0.52197065,6733.878667,0.671599126,223.7027343,333.0896746,-109.3869403,11/24/2023 18:00,328,18,5.629045467,1.026600191,-0.35615881,0.220624705,6.027164705,0.25,-0.219703872,0,0,0,0,-109.3869403,1125.890905,
2023,Nov,11/24/2023,19,Scattered,0.458333333,0,0,38.6,3.7,55.06,7.95,4.38,0.523742071,6733.878667,0.673550036,224.3525624,333.0896746,-108.7371122,11/24/2023 19:00,328,19,5.629045467,1.026600191,-0.35615881,0.220624705,7.027164705,0.25,-0.410791426,0,0,0,0,-108.7371122,1017.153793,
2023,Nov,11/24/2023,20,Broken,0.541666667,0,0,41,5,54.96333333,8.73,4.8,0.525495867,6733.878667,0.674574393,228.9439478,339.3902142,-110.4462665,11/24/2023 20:00,328,20,5.629045467,1.026600191,-0.35615881,0.220624705,8.027164705,0.75,-0.588498517,0,0,0,0,-110.4462665,906.7075263,
2023,Nov,11/24/2023,21,Overcast,0.583333333,0,0,41,5,76.19666667,8.73,6.65,0.527232212,6733.878667,0.678561444,230.2971139,339.3902142,-109.0931004,11/24/2023 21:00,328,21,5.629045467,1.026600191,-0.35615881,0.220624705,9.027164705,1,-0.740714701,0,0,0,0,-109.0931004,797.6144259,
2023,Nov,11/24/2023,22,Scattered,0.458333333,0,0,40.4,4.7,78.08333333,8.52,6.66,0.52895128,6733.878667,0.678581108,229.3118131,337.9283777,-108.6165646,11/24/2023 22:00,328,22,5.629045467,1.026600191,-0.35615881,0.220624705,10.0271647,0.25,-0.857066695,0,0,0,0,-108.6165646,688.9978613,
2023,Nov,11/24/2023,23,Scattered,0.458333333,0,0,37.4,3,62.41666667,7.58,4.73,0.530653244,6733.878667,0.674407334,222.3747811,329.7336341,-107.358853,11/24/2023 23:00,328,23,5.629045467,1.026600191,-0.35615881,0.220624705,11.0271647,0.25,-0.929625305,0,0,0,0,-107.358853,581.6390083,
2023,Nov,11/25/2023,0,Overcast,0.875,0,0,36.8,2.7,74.38666667,7.4,5.51,0.532338272,6733.878667,0.676195065,221.9969506,328.3031215,-106.3061709,11/25/2023,329,0,5.646259673,1.026996718,-0.359706771,0.215594001,-11.977866,1,-0.954515804,0,0,0,0,-106.3061709,475.3328373,
2023,Nov,11/25/2023,1,Broken,0.666666667,0,0,28.4,-2,92.86,5.28,4.9,0.534006534,6733.878667,0.674810643,206.8251832,306.4936591,-99.66847588,11/25/2023 1:00,329,1,5.646259673,1.026996718,-0.359706771,0.215594001,-10.977866,0.75,-0.928261377,0,0,0,0,-99.66847588,375.6643615,
2023,Nov,11/25/2023,2,Overcast,1,0,0,28.4,-2,79.92,5.28,4.22,0.535658196,6733.878667,0.6731451,206.3147049,306.4936591,-100.1789542,11/25/2023 2:00,329,2,5.646259673,1.026996718,-0.359706771,0.215594001,-9.977865999,1,-0.853501048,0,0,0,0,-100.1789542,275.4854073,
2023,Nov,11/25/2023,3,Broken,0.666666667,0,0,28.4,-2,86.18,5.28,4.55,0.537293425,6733.878667,0.673971144,206.5678819,306.4936591,-99.92577713,11/25/2023 3:00,329,3,5.646259673,1.026996718,-0.359706771,0.215594001,-8.977865999,0.75,-0.73532961,0,0,0,0,-99.92577713,175.5596301,
2023,Nov,11/25/2023,4,Scattered,0.458333333,0,0,28.4,-2,88.40666667,5.28,4.66,0.538912382,6733.878667,0.674238852,206.6499329,306.4936591,-99.84372611,11/25/2023 4:00,329,4,5.646259673,1.026996718,-0.359706771,0.215594001,-7.977865999,0.25,-0.581800252,0,0,0,0,-99.84372611,75.71590402,
2023,Nov,11/25/2023,5,Scattered,0.25,0,0,27.2,-2.7,76.05,5.02,3.82,0.540515231,6733.878667,0.672092952,203.8732956,303.3409217,-99.46762611,11/25/2023 5:00,329,5,5.646259673,1.026996718,-0.359706771,0.215594001,-6.977865999,0.25,-0.403375745,0,0,0,0,-99.46762611,-23.75172209,
2023,Nov,11/25/2023,6,Clear,0,0,0,26.6,-3,64.05666667,4.9,3.14,0.542102131,6733.878667,0.670150532,202.3835982,301.9972209,-99.61362269,11/25/2023 6:00,329,6,5.646259673,1.026996718,-0.359706771,0.215594001,-5.977865999,0,-0.212215424,0,0,0,0,-99.61362269,-123.3653448,
2023,Nov,11/25/2023,7,Clear,0.125,0,0,24.8,-4,44.60666667,4.54,2.03,0.543673241,6733.878667,0.666388201,198.2841017,297.5504391,-99.2663374,11/25/2023 7:00,329,7,5.646259673,1.026996718,-0.359706771,0.215594001,-4.977865999,0,-0.021346551,0,0,0,0,-99.2663374,-222.6316822,
2023,Nov,11/25/2023,8,Scattered,0.458333333,0,0,22.4,-5.3,49.59333333,4.11,2.04,0.545228718,6733.878667,0.666426618,194.4921139,291.8432558,-97.3511419,11/25/2023 8:00,329,8,5.646259673,1.026996718,-0.359706771,0.215594001,-3.977865999,0.25,0.156223478,158.6435253,72.14651937,72.14651937,0,-25.20462253,-247.8363047,
2023,Nov,11/25/2023,9,Overcast,0.583333333,0,0,21.8,-5.7,57.78,4,2.31,0.546768718,6733.878667,0.667427238,193.6232004,290.1038336,-96.48063317,11/25/2023 9:00,329,9,5.646259673,1.026996718,-0.359706771,0.215594001,-2.977865999,1,0.308393558,276.3696772,125.2593831,125.2593831,0,28.77874993,-219.0575548,
2023,Nov,11/25/2023,10,Scattered,0.666666667,0,0,23,-5,62.78,4.21,2.65,0.548293395,6733.878667,0.668599516,196.0019184,293.1529468,-97.15102837,11/25/2023 10:00,329,10,5.646259673,1.026996718,-0.359706771,0.215594001,-1.977865999,0.25,0.424793549,346.8883061,156.6917391,156.6917391,0,59.54071069,-159.5168441,
2023,Nov,11/25/2023,11,Overcast,0.75,0,0,21.8,-5.7,64.47333333,4,2.58,0.518335804,6733.878667,0.66836529,193.8953327,290.1038336,-96.20850086,11/25/2023 11:00,329,11,5.646259673,1.026996718,-0.359706771,0.215594001,-0.977865999,1,0.497490985,366.6756656,176.6145396,176.6145396,0,80.40603879,-79.1108053,
2023,Nov,11/25/2023,12,Overcast,1,0,0,20.6,-6.3,69.53,3.81,2.65,0.517441556,6733.878667,0.668599516,192.2285746,287.5092935,-95.28071894,11/25/2023 12:00,329,12,5.646259673,1.026996718,-0.359706771,0.215594001,0.022134001,1,0.521531655,259.9241288,125.4285832,125.4285832,0,30.14786423,-48.96294107,
2023,Nov,11/25/2023,13,Overcast,0.583333333,0,0,21.2,-6,69.59333333,3.9,2.72,0.516590921,6733.878667,0.668830337,193.1611296,288.8043784,-95.64324877,11/25/2023 13:00,329,13,5.646259673,1.026996718,-0.359706771,0.215594001,1.022134001,1,0.495277228,443.847169,214.5597512,214.5597512,0,118.9165024,69.95356136,
2023,Nov,11/25/2023,14,Scattered,0.375,0,0,21.2,-6,73.32,3.9,2.86,0.517535003,6733.878667,0.669282274,193.2916512,288.8043784,-95.51272717,11/25/2023 14:00,329,14,5.646259673,1.026996718,-0.359706771,0.215594001,2.022134001,0.25,0.420516899,460.4851463,222.1679647,222.1679647,0,126.6552376,196.6087989,
2023,Nov,11/25/2023,15,Overcast,1,0,0,21.2,-6,77.31333333,3.9,3.02,0.51935056,6733.878667,0.669783942,193.4365351,288.8043784,-95.36784325,11/25/2023 15:00,329,15,5.646259673,1.026996718,-0.359706771,0.215594001,3.022134001,1,0.302345461,150.6847758,72.42655311,72.42655311,0,-22.94129014,173.6675088,
2023,Nov,11/25/2023,16,Overcast,1,0,0,21.2,-6,85.74,3.9,3.35,0.519300059,6733.878667,0.670773659,193.7223697,288.8043784,-95.08200864,11/25/2023 16:00,329,16,5.646259673,1.026996718,-0.359706771,0.215594001,4.022134001,1,0.148816102,74.16787723,35.65249421,35.65249421,0,-59.42951443,114.2379944,
2023,Nov,11/25/2023,17,Broken,0.458333333,0,0,32,0,83.85666667,6.11,5.12,0.520181425,6733.878667,0.675320821,213.156224,315.6369792,-102.4807552,11/25/2023 17:00,329,17,5.646259673,1.026996718,-0.359706771,0.215594001,5.022134001,0.75,-0.029608405,0,0,0,0,-102.4807552,11.75723919,
2023,Nov,11/25/2023,18,Scattered,0.583333333,0,0,32.6,0.3,83.59666667,6.26,5.23,0.559957153,6733.878667,0.675571183,214.1735751,317.0259187,-102.8523436,11/25/2023 18:00,329,18,5.646259673,1.026996718,-0.359706771,0.215594001,6.022134001,0.25,-0.220768725,0,0,0,0,-102.8523436,-91.09510444,
2023,Nov,11/25/2023,19,Scattered,0.375,0,0,32.6,0.3,79.31,6.26,4.96,0.561350603,6733.878667,0.674951067,213.976982,317.0259187,-103.0489367,11/25/2023 19:00,329,19,5.646259673,1.026996718,-0.359706771,0.215594001,7.022134001,0.25,-0.411637599,0,0,0,0,-103.0489367,-194.1440411,
2023,Nov,11/25/2023,20,Scattered,0.375,0,0,32,0,71.74333333,6.11,4.38,0.562730187,6733.878667,0.673550036,212.5972987,315.6369792,-103.0396804,11/25/2023 20:00,329,20,5.646259673,1.026996718,-0.359706771,0.215594001,8.022134001,0.25,-0.589207627,0,0,0,0,-103.0396804,-297.1837216,
2023,Nov,11/25/2023,21,Scattered,0.458333333,0,0,30.2,-1,71.66,5.68,4.07,0.564096044,6733.878667,0.672757463,209.2545633,311.0401219,-101.7855587,11/25/2023 21:00,329,21,5.646259673,1.026996718,-0.359706771,0.215594001,9.022134001,0.25,-0.741377707,0,0,0,0,-101.7855587,-398.9692803,
2023,Nov,11/25/2023,22,Broken,0.875,0,0,29.6,-1.3,69.81,5.54,3.87,0.565448311,6733.878667,0.672227782,208.1693879,309.6709085,-101.5015206,11/25/2023 22:00,329,22,5.646259673,1.026996718,-0.359706771,0.215594001,10.022134,0.75,-0.857777698,0,0,0,0,-101.5015206,-500.4708009,
2023,Nov,11/25/2023,23,Overcast,0.875,0,0,32,0,69.74666667,6.11,4.26,0.566787123,6733.878667,0.673247142,212.5016943,315.6369792,-103.1352849,11/25/2023 23:00,329,23,5.646259673,1.026996718,-0.359706771,0.215594001,11.022134,1,-0.930475134,0,0,0,0,-103.1352849,-603.6060858,
2023,Nov,11/26/2023,0,Broken,0.541666667,0,0,30.2,-1,77.21333333,5.68,4.39,0.548425682,6733.878667,0.673575063,209.5088696,311.0401219,-101.5312523,11/26/2023,330,0,5.66347388,1.027385157,-0.36314239,0.210379255,-11.98308075,0.75,-0.955539558,0,0,0,0,-101.5312523,-705.1373381,
2023,Nov,11/26/2023,1,Broken,0.75,0,0,19.4,-7,79.16,3.61,2.86,0.549683204,6733.878667,0.669282274,190.4137315,284.5043696,-94.09063805,11/26/2023 1:00,330,1,5.66347388,1.027385157,-0.36314239,0.210379255,-10.98308075,0.75,-0.929579471,0,0,0,0,-94.09063805,-799.2279761,
2023,Nov,11/26/2023,2,Scattered,0.375,0,0,19.4,-7,79.16,3.61,2.86,0.551178882,6733.878667,0.669282274,190.4137315,284.5043696,-94.09063805,11/26/2023 2:00,330,2,5.66347388,1.027385157,-0.36314239,0.210379255,-9.983080745,0.25,-0.855158352,0,0,0,0,-94.09063805,-893.3186142,
2023,Nov,11/26/2023,3,Scattered,0.25,0,0,18.2,-7.7,83.39333333,3.43,2.86,0.552659676,6733.878667,0.669282274,188.4183953,281.5230621,-93.10466682,11/26/2023 3:00,330,3,5.66347388,1.027385157,-0.36314239,0.210379255,-8.983080745,0.25,-0.737347877,0,0,0,0,-93.10466682,-986.423281,
2023,Nov,11/26/2023,4,Scattered,0.458333333,0,0,17,-8.3,85.47333333,3.26,2.79,0.554125738,6733.878667,0.669057882,186.6580219,278.9863583,-92.32833643,11/26/2023 4:00,330,4,5.66347388,1.027385157,-0.36314239,0.210379255,-7.983080745,0.25,-0.584176636,0,0,0,0,-92.32833643,-1078.751617,
2023,Nov,11/26/2023,5,Broken,0.875,0,0,15.8,-9,79.01666667,3.09,2.44,0.549802901,6733.878667,0.667886046,184.3689954,276.048581,-91.67958561,11/26/2023 5:00,330,5,5.66347388,1.027385157,-0.36314239,0.210379255,-6.983080745,0.75,-0.406082996,0,0,0,0,-91.67958561,-1170.431203,
2023,Nov,11/26/2023,12,Clear,0,0,0,14,-10,83.08,2.86,2.37,0.551297387,6733.878667,0.667640719,181.5262235,271.8920795,-90.36585598,11/26/2023 12:00,330,12,5.66347388,1.027385157,-0.36314239,0.210379255,0.016919255,0,0.51860239,753.8356379,338.2480205,338.2480205,0,247.8821645,-922.5490385,
