station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
TEX,2023-12-15 18:35,32.00,21.20,63.99,0.00,0.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KTEX 151835Z AUTO 00000KT 10SM CLR 00/M06 A3047 RMK AO2,M
TEX,2023-12-15 18:55,32.00,19.40,59.27,0.00,0.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KTEX 151855Z AUTO 00000KT 10SM CLR 00/M07 A3046 RMK AO2,M
TEX,2023-12-15 19:15,32.00,21.20,63.99,0.00,0.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.00,KTEX 151915Z AUTO 00000KT 10SM CLR 00/M06 A3045 RMK AO2,M
TEX,2023-12-15 19:35,33.80,15.80,47.22,0.00,0.00,0.05,30.44,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.80,KTEX 151935Z AUTO 00000KT 10SM CLR 01/M09 A3044 RMK AO2 P0005,M
TEX,2023-12-15 19:55,35.60,14.00,40.63,0.00,0.00,0.13,30.44,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KTEX 151955Z AUTO 00000KT 10SM CLR 02/M10 A3044 RMK AO2 P0013,M
TEX,2023-12-15 20:15,35.60,12.20,37.53,220.00,3.00,0.02,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,KTEX 152015Z AUTO 22003KT 10SM CLR 02/M11 A3043 RMK AO2 P0002,M
TEX,2023-12-15 20:35,35.60,10.40,34.65,240.00,6.00,0.02,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.87,KTEX 152035Z AUTO 24006KT 10SM CLR 02/M12 A3042 RMK AO2 P0002,M
TEX,2023-12-15 20:55,37.40,8.60,29.77,250.00,5.00,0.02,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.81,KTEX 152055Z AUTO 25005KT 10SM CLR 03/M13 A3043 RMK AO2 P0002,M
TEX,2023-12-15 21:15,37.40,10.40,32.27,260.00,3.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,KTEX 152115Z AUTO 26003KT 10SM CLR 03/M12 A3042 RMK AO2,M
TEX,2023-12-15 21:35,37.40,8.60,29.77,270.00,4.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,KTEX 152135Z AUTO 27004KT 10SM CLR 03/M13 A3043 RMK AO2,M
TEX,2023-12-15 21:55,37.40,1.40,21.41,190.00,3.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,KTEX 152155Z AUTO 19003KT 10SM CLR 03/M17 A3043 RMK AO2,M
TEX,2023-12-15 22:15,37.40,1.40,21.41,200.00,3.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,KTEX 152215Z AUTO 20003KT 10SM CLR 03/M17 A3043 RMK AO2,M
TEX,2023-12-15 22:35,35.60,3.20,24.99,260.00,5.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,KTEX 152235Z AUTO 26005KT 10SM CLR 02/M16 A3043 RMK AO2,M
TEX,2023-12-15 22:55,37.40,1.40,21.41,230.00,4.00,0.00,30.44,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.73,KTEX 152255Z AUTO 23004KT 10SM CLR 03/M17 A3044 RMK AO2,M
TEX,2023-12-15 23:15,35.60,1.40,22.99,240.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.67,KTEX 152315Z AUTO 24005KT 10SM CLR 02/M17 A3045 RMK AO2,M
TEX,2023-12-15 23:35,33.80,10.40,37.22,130.00,3.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.75,KTEX 152335Z AUTO 13003KT 10SM CLR 01/M12 A3045 RMK AO2,M
TEX,2023-12-15 23:55,32.00,14.00,46.92,140.00,7.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.78,KTEX 152355Z AUTO 14007KT 10SM CLR 00/M10 A3045 RMK AO2,M
TEX,2023-12-16 00:15,30.20,14.00,50.47,140.00,7.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.59,KTEX 160015Z AUTO 14007KT 10SM CLR M01/M10 A3045 RMK AO2,M
TEX,2023-12-16 00:35,30.20,12.20,46.62,130.00,7.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.59,KTEX 160035Z AUTO 13007KT 10SM CLR M01/M11 A3045 RMK AO2,M
TEX,2023-12-16 00:55,30.20,14.00,50.47,150.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,KTEX 160055Z AUTO 15005KT 10SM CLR M01/M10 A3045 RMK AO2,M
TEX,2023-12-16 01:15,28.40,14.00,54.31,130.00,6.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.19,KTEX 160115Z AUTO 13006KT 10SM CLR M02/M10 A3045 RMK AO2,M
TEX,2023-12-16 01:35,28.40,14.00,54.31,120.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.12,KTEX 160135Z AUTO 12005KT 10SM CLR M02/M10 A3045 RMK AO2,M
TEX,2023-12-16 01:55,26.60,14.00,58.49,160.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KTEX 160155Z AUTO 16005KT 10SM CLR M03/M10 A3045 RMK AO2,M
TEX,2023-12-16 02:15,26.60,14.00,58.49,120.00,6.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KTEX 160215Z AUTO 12006KT 10SM CLR M03/M10 A3046 RMK AO2,M
TEX,2023-12-16 02:35,26.60,14.00,58.49,150.00,3.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.52,KTEX 160235Z AUTO 15003KT 10SM CLR M03/M10 A3046 RMK AO2,M
TEX,2023-12-16 02:55,26.60,14.00,58.49,150.00,7.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,18.20,KTEX 160255Z AUTO 15007KT 10SM CLR M03/M10 A3047 RMK AO2,M
TEX,2023-12-16 03:15,24.80,14.00,63.03,100.00,4.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.01,KTEX 160315Z AUTO 10004KT 10SM CLR M04/M10 A3047 RMK AO2,M
TEX,2023-12-16 03:35,24.80,14.00,63.03,150.00,4.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.01,KTEX 160335Z AUTO 15004KT 10SM CLR M04/M10 A3048 RMK AO2,M
TEX,2023-12-16 03:55,26.60,14.00,58.49,130.00,4.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.11,KTEX 160355Z AUTO 13004KT 10SM CLR M03/M10 A3048 RMK AO2,M
TEX,2023-12-16 04:15,26.60,14.00,58.49,140.00,6.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KTEX 160415Z AUTO 14006KT 10SM CLR M03/M10 A3048 RMK AO2,M
TEX,2023-12-16 04:35,24.80,14.00,63.03,140.00,6.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.86,KTEX 160435Z AUTO 14006KT 10SM CLR M04/M10 A3048 RMK AO2,M
TEX,2023-12-16 04:55,23.00,14.00,67.96,140.00,6.00,0.00,30.49,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KTEX 160455Z AUTO 14006KT 10SM CLR M05/M10 A3049 RMK AO2,M
TEX,2023-12-16 05:15,24.80,14.00,63.03,150.00,10.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.94,KTEX 160515Z AUTO 15010KT 10SM CLR M04/M10 A3048 RMK AO2,M
TEX,2023-12-16 05:35,23.00,14.00,67.96,150.00,8.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.03,KTEX 160535Z AUTO 15008KT 10SM CLR M05/M10 A3048 RMK AO2,M
TEX,2023-12-16 05:55,23.00,14.00,67.96,130.00,7.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 160555Z AUTO 13007KT 10SM CLR M05/M10 A3048 RMK AO2,M
TEX,2023-12-16 06:15,26.60,12.20,54.03,130.00,5.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KTEX 160615Z AUTO 13005KT 10SM CLR M03/M11 A3047 RMK AO2,M
TEX,2023-12-16 06:35,23.00,12.20,62.78,140.00,6.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KTEX 160635Z AUTO 14006KT 10SM CLR M05/M11 A3047 RMK AO2,M
TEX,2023-12-16 06:55,23.00,12.20,62.78,130.00,5.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KTEX 160655Z AUTO 13005KT 10SM CLR M05/M11 A3047 RMK AO2,M
TEX,2023-12-16 07:15,23.00,12.20,62.78,130.00,4.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.91,KTEX 160715Z AUTO 13004KT 10SM CLR M05/M11 A3047 RMK AO2,M
TEX,2023-12-16 07:35,23.00,10.40,57.96,120.00,5.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KTEX 160735Z AUTO 12005KT 10SM CLR M05/M12 A3048 RMK AO2,M
TEX,2023-12-16 07:55,21.20,12.20,67.73,140.00,8.00,0.00,30.48,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,10.81,KTEX 160755Z AUTO 14008KT 10SM CLR M06/M11 A3048 RMK AO2,M
TEX,2023-12-16 08:15,23.00,12.20,62.78,150.00,8.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.03,KTEX 160815Z AUTO 15008KT 10SM CLR M05/M11 A3047 RMK AO2,M
TEX,2023-12-16 08:35,23.00,12.20,62.78,160.00,10.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.68,KTEX 160835Z AUTO 16010KT 10SM CLR M05/M11 A3046 RMK AO2,M
TEX,2023-12-16 08:55,23.00,10.40,57.96,140.00,10.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.68,KTEX 160855Z AUTO 14010KT 10SM CLR M05/M12 A3045 RMK AO2,M
TEX,2023-12-16 09:15,26.60,8.60,46.02,140.00,5.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.98,KTEX 160915Z AUTO 14005KT 10SM CLR M03/M13 A3046 RMK AO2,M
TEX,2023-12-16 09:35,23.00,8.60,53.47,0.00,0.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.00,KTEX 160935Z AUTO 00000KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 09:55,23.00,8.60,53.47,130.00,6.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KTEX 160955Z AUTO 13006KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 10:15,23.00,10.40,57.96,120.00,4.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,16.91,KTEX 161015Z AUTO 12004KT 10SM CLR M05/M12 A3047 RMK AO2,M
TEX,2023-12-16 10:35,21.20,8.60,57.69,130.00,6.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,12.52,KTEX 161035Z AUTO 13006KT 10SM CLR M06/M13 A3046 RMK AO2,M
TEX,2023-12-16 10:55,23.00,10.40,57.96,150.00,7.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161055Z AUTO 15007KT 10SM CLR M05/M12 A3046 RMK AO2,M
TEX,2023-12-16 11:15,21.20,8.60,57.69,130.00,7.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,11.61,KTEX 161115Z AUTO 13007KT 10SM CLR M06/M13 A3046 RMK AO2,M
TEX,2023-12-16 11:35,23.00,8.60,53.47,130.00,6.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KTEX 161135Z AUTO 13006KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 11:55,23.00,8.60,53.47,140.00,7.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161155Z AUTO 14007KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 12:15,23.00,8.60,53.47,150.00,7.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161215Z AUTO 15007KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 12:35,23.00,8.60,53.47,130.00,6.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,14.69,KTEX 161235Z AUTO 13006KT 10SM CLR M05/M13 A3047 RMK AO2,M
TEX,2023-12-16 12:55,23.00,8.60,53.47,120.00,5.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KTEX 161255Z AUTO 12005KT 10SM CLR M05/M13 A3047 RMK AO2,M
TEX,2023-12-16 13:15,23.00,8.60,53.47,140.00,5.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,15.71,KTEX 161315Z AUTO 14005KT 10SM CLR M05/M13 A3047 RMK AO2,M
TEX,2023-12-16 13:35,23.00,8.60,53.47,130.00,7.00,0.00,30.47,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161335Z AUTO 13007KT 10SM CLR M05/M13 A3047 RMK AO2,M
TEX,2023-12-16 13:55,23.00,8.60,53.47,130.00,7.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161355Z AUTO 13007KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 14:15,23.00,8.60,53.47,140.00,7.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161415Z AUTO 14007KT 10SM CLR M05/M13 A3046 RMK AO2,M
TEX,2023-12-16 14:35,23.00,8.60,53.47,150.00,7.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,13.81,KTEX 161435Z AUTO 15007KT 10SM CLR M05/M13 A3045 RMK AO2,M
TEX,2023-12-16 14:55,26.60,8.60,46.02,120.00,6.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,19.03,KTEX 161455Z AUTO 12006KT 10SM CLR M03/M13 A3046 RMK AO2,M
TEX,2023-12-16 15:15,26.60,6.80,42.42,110.00,4.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.11,KTEX 161515Z AUTO 11004KT 10SM CLR M03/M14 A3045 RMK AO2,M
TEX,2023-12-16 15:35,28.40,5.00,36.29,140.00,5.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.12,KTEX 161535Z AUTO 14005KT 10SM CLR M02/M15 A3046 RMK AO2,M
TEX,2023-12-16 15:55,28.40,6.80,39.39,120.00,6.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.19,KTEX 161555Z AUTO 12006KT 10SM CLR M02/M14 A3046 RMK AO2,M
TEX,2023-12-16 16:15,30.20,10.40,43.04,130.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.26,KTEX 161615Z AUTO 13005KT 10SM CLR M01/M12 A3045 RMK AO2,M
TEX,2023-12-16 16:35,30.20,10.40,43.04,140.00,4.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.32,KTEX 161635Z AUTO 14004KT 10SM CLR M01/M12 A3046 RMK AO2,M
TEX,2023-12-16 16:55,32.00,10.40,40.01,140.00,4.00,0.00,30.46,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,KTEX 161655Z AUTO 14004KT 10SM CLR 00/M12 A3046 RMK AO2,M
TEX,2023-12-16 17:15,32.00,10.40,40.01,150.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.40,KTEX 161715Z AUTO 15005KT 10SM CLR 00/M12 A3045 RMK AO2,M
TEX,2023-12-16 17:35,33.80,5.00,29.16,160.00,5.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,28.53,KTEX 161735Z AUTO 16005KT 10SM CLR 01/M15 A3045 RMK AO2,M
TEX,2023-12-16 17:55,35.60,8.60,31.97,0.00,0.00,0.00,30.45,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.60,KTEX 161755Z AUTO 00000KT 10SM CLR 02/M13 A3045 RMK AO2,M
TEX,2023-12-16 18:15,37.40,8.60,29.77,140.00,3.00,0.00,30.43,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.86,KTEX 161815Z AUTO 14003KT 10SM CLR 03/M13 A3043 RMK AO2,M
TEX,2023-12-16 18:35,41.00,8.60,25.87,0.00,0.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KTEX 161835Z AUTO 00000KT 10SM CLR 05/M13 A3042 RMK AO2,M
TEX,2023-12-16 18:55,41.00,10.40,28.04,0.00,0.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KTEX 161855Z AUTO 00000KT 10SM CLR 05/M12 A3042 RMK AO2,M
TEX,2023-12-16 19:15,42.80,8.60,24.14,0.00,0.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.80,KTEX 161915Z AUTO 00000KT 10SM CLR 06/M13 A3041 RMK AO2,M
TEX,2023-12-16 19:35,44.60,-7.60,10.55,270.00,5.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.36,KTEX 161935Z AUTO 27005KT 10SM CLR 07/M22 A3041 RMK AO2,M
TEX,2023-12-16 19:55,44.60,1.40,16.20,250.00,3.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,KTEX 161955Z AUTO 25003KT 10SM CLR 07/M17 A3040 RMK AO2,M
TEX,2023-12-16 20:15,44.60,3.20,17.61,250.00,3.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,KTEX 162015Z AUTO 25003KT 10SM CLR 07/M16 A3039 RMK AO2,M
TEX,2023-12-16 20:35,46.40,1.40,15.13,270.00,7.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.33,KTEX 162035Z AUTO 27007KT 10SM CLR 08/M17 A3039 RMK AO2,M
TEX,2023-12-16 20:55,44.60,5.00,19.13,270.00,7.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,KTEX 162055Z AUTO 27007KT 10SM CLR 07/M15 A3039 RMK AO2,M
TEX,2023-12-16 21:15,44.60,5.00,19.13,270.00,6.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,KTEX 162115Z AUTO 27006KT 10SM CLR 07/M15 A3039 RMK AO2,M
TEX,2023-12-16 21:35,44.60,8.60,22.53,260.00,6.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.71,KTEX 162135Z AUTO 26006KT 10SM CLR 07/M13 A3039 RMK AO2,M
TEX,2023-12-16 21:55,44.60,8.60,22.53,260.00,7.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,KTEX 162155Z AUTO 26007KT 10SM CLR 07/M13 A3039 RMK AO2,M
TEX,2023-12-16 22:15,44.60,8.60,22.53,280.00,10.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.77,KTEX 162215Z AUTO 28010KT 10SM CLR 07/M13 A3039 RMK AO2,M
TEX,2023-12-16 22:35,42.80,8.60,24.14,270.00,7.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,KTEX 162235Z AUTO 27007KT 10SM CLR 06/M13 A3039 RMK AO2,M
TEX,2023-12-16 22:55,42.80,8.60,24.14,260.00,7.00,0.00,30.39,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,KTEX 162255Z AUTO 26007KT 10SM CLR 06/M13 A3039 RMK AO2,M
TEX,2023-12-16 23:15,41.00,10.40,28.04,0.00,0.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KTEX 162315Z AUTO 00000KT 10SM CLR 05/M12 A3040 RMK AO2,M
TEX,2023-12-16 23:35,41.00,8.60,25.87,0.00,0.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.00,KTEX 162335Z AUTO 00000KT 10SM CLR 05/M13 A3040 RMK AO2,M
TEX,2023-12-16 23:55,37.40,10.40,32.27,0.00,0.00,0.00,30.40,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.40,KTEX 162355Z AUTO 00000KT 10SM CLR 03/M12 A3040 RMK AO2,M
TEX,2023-12-17 00:15,35.60,12.20,37.53,130.00,3.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.80,KTEX 170015Z AUTO 13003KT 10SM CLR 02/M11 A3041 RMK AO2,M
TEX,2023-12-17 00:35,33.80,14.00,43.65,130.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.70,KTEX 170035Z AUTO 13006KT 10SM CLR 01/M10 A3041 RMK AO2,M
TEX,2023-12-17 00:55,33.80,14.00,43.65,160.00,8.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.33,KTEX 170055Z AUTO 16008KT 10SM CLR 01/M10 A3041 RMK AO2,M
TEX,2023-12-17 01:15,33.80,14.00,43.65,140.00,7.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.97,KTEX 170115Z AUTO 14007KT 10SM CLR 01/M10 A3041 RMK AO2,M
TEX,2023-12-17 01:35,33.80,14.00,43.65,120.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.70,KTEX 170135Z AUTO 12006KT 10SM CLR 01/M10 A3041 RMK AO2,M
TEX,2023-12-17 01:55,33.80,14.00,43.65,150.00,7.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,26.97,KTEX 170155Z AUTO 15007KT 10SM CLR 01/M10 A3041 RMK AO2,M
TEX,2023-12-17 02:15,32.00,12.20,43.34,140.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,KTEX 170215Z AUTO 14006KT 10SM CLR 00/M11 A3041 RMK AO2,M
TEX,2023-12-17 02:35,32.00,12.20,43.34,150.00,6.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,KTEX 170235Z AUTO 15006KT 10SM CLR 00/M11 A3042 RMK AO2,M
TEX,2023-12-17 02:55,32.00,10.40,40.01,130.00,4.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,27.42,KTEX 170255Z AUTO 13004KT 10SM CLR 00/M12 A3042 RMK AO2,M
TEX,2023-12-17 03:15,30.20,12.20,46.62,150.00,6.00,0.00,30.42,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,KTEX 170315Z AUTO 15006KT 10SM CLR M01/M11 A3042 RMK AO2,M
TEX,2023-12-17 03:35,30.20,10.40,43.04,150.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,KTEX 170335Z AUTO 15006KT 10SM CLR M01/M12 A3041 RMK AO2,M
TEX,2023-12-17 03:55,30.20,10.40,43.04,130.00,7.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,22.59,KTEX 170355Z AUTO 13007KT 10SM CLR M01/M12 A3041 RMK AO2,M
TEX,2023-12-17 04:15,32.00,8.60,36.91,130.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,25.53,KTEX 170415Z AUTO 13006KT 10SM CLR 00/M13 A3041 RMK AO2,M
TEX,2023-12-17 04:35,32.00,6.80,34.03,130.00,7.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,24.78,KTEX 170435Z AUTO 13007KT 10SM CLR 00/M14 A3041 RMK AO2,M
TEX,2023-12-17 04:55,30.20,6.80,36.60,150.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,23.36,KTEX 170455Z AUTO 15006KT 10SM CLR M01/M14 A3041 RMK AO2,M
TEX,2023-12-17 05:15,28.40,6.80,39.39,150.00,6.00,0.00,30.41,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,21.19,KTEX 170515Z AUTO 15006KT 10SM CLR M02/M14 A3041 RMK AO2,M
