station,valid,tmpc,dwpc,p01m,snowdepth,hourly_melt
TEX,NA,8,-2.00,0,M,6.029999999999999
TEX,NA,8,-2.00,0,M,6.029999999999999
TEX,NA,9,-2.00,0,M,8.04
TEX,NA,10,-2.00,0,M,10.049999999999999
TEX,NA,9,-2.00,0,M,8.04
TEX,NA,8,-2.00,0,M,6.029999999999999
TEX,NA,8,-2.00,0,M,6.029999999999999
TEX,NA,9,-2.00,0,M,8.04
TEX,NA,9,-3.00,0,M,8.04
TEX,NA,8,-3.00,0,M,6.029999999999999
TEX,NA,9,-3.00,0,M,8.04
TEX,NA,9,-4.00,0,M,8.04
TEX,NA,10,-4.00,0,M,10.049999999999999
TEX,NA,10,-5.00,0,M,10.049999999999999
TEX,NA,10,-4.00,0,M,10.049999999999999
TEX,NA,10,-3.00,0,M,10.049999999999999
TEX,NA,11,-4.00,0,M,12.059999999999999
TEX,NA,11,-2.00,0,M,12.059999999999999
TEX,NA,11,-3.00,0,M,12.059999999999999
TEX,NA,11,-3.00,0,M,12.059999999999999
TEX,NA,11,-5.00,0,M,12.059999999999999
TEX,NA,11,-6.00,0,M,12.059999999999999
TEX,NA,11,-5.00,0,M,12.059999999999999
TEX,NA,11,-6.00,0,M,12.059999999999999
TEX,NA,12,-6.00,0,M,14.069999999999999
TEX,NA,12,-6.00,0,M,14.069999999999999
TEX,NA,12,-6.00,0,M,14.069999999999999
TEX,NA,13,-6.00,0,M,16.08
TEX,NA,12,-7.00,0,M,14.069999999999999
TEX,NA,13,-6.00,0,M,16.08
TEX,NA,13,-6.00,0,M,16.08
TEX,NA,12,-7.00,0,M,14.069999999999999
TEX,NA,12,-7.00,0,M,14.069999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,12,-7.00,0,M,14.069999999999999
TEX,NA,12,-7.00,0,M,14.069999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,12,-7.00,0,M,14.069999999999999
TEX,NA,11,-8.00,0,M,12.059999999999999
TEX,NA,11,-7.00,0,M,12.059999999999999
TEX,NA,11,-9.00,0,M,12.059999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,11,-12.00,0,M,12.059999999999999
TEX,NA,10,-15.00,0,M,10.049999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,7,-3.00,0,M,4.02
TEX,NA,7,-2.00,0,M,4.02
TEX,NA,6,-1.00,0,M,2.01
TEX,NA,5,0.00,0,M,0
TEX,NA,4,0.00,0,M,0
TEX,NA,4,0.00,0,M,0
TEX,NA,4,0.00,0,M,0
TEX,NA,3,0.00,0,M,0
TEX,NA,3,-2.00,0,M,0
TEX,NA,2,-1.00,0,M,0
TEX,NA,1,-1.00,0,M,0
TEX,NA,1,-1.00,0,M,0
TEX,NA,0,0.00,0,M,0
TEX,NA,0,-1.00,0,M,0
TEX,NA,0,-1.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-1.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,0,-2.00,0,M,0
TEX,NA,-1,-2.00,0,M,0
TEX,NA,-1,-2.00,0,M,0
TEX,NA,-1,-2.00,0,M,0
TEX,NA,0,-3.00,0,M,0
TEX,NA,0,-3.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,-1,-6.00,0,M,0
TEX,NA,0,-6.00,0,M,0
TEX,NA,0,-6.00,0,M,0
TEX,NA,-1,-6.00,0,M,0
TEX,NA,0,-6.00,0,M,0
TEX,NA,-1,-6.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-4.00,0,M,0
TEX,NA,0,-5.00,0.25,M,0
TEX,NA,2,-4.00,0.25,M,0
TEX,NA,2,-6.00,0.25,M,0
TEX,NA,3,-6.00,0,M,0
TEX,NA,4,-7.00,0,M,0
TEX,NA,3,-7.00,0,M,0
TEX,NA,3,-7.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,5,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,5,-11.00,0,M,0
TEX,NA,5,-10.00,0,M,0
TEX,NA,5,-11.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,4,-10.00,0,M,0
TEX,NA,3,-10.00,0,M,0
TEX,NA,3,-10.00,0,M,0
TEX,NA,3,-9.00,0,M,0
TEX,NA,3,-9.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,2,-8.00,0,M,0
TEX,NA,2,-8.00,0,M,0
TEX,NA,2,-8.00,0,M,0
TEX,NA,2,-7.00,0,M,0
TEX,NA,2,-7.00,0,M,0
TEX,NA,2,-7.00,0,M,0
TEX,NA,2,-7.00,0,M,0
TEX,NA,2,-7.00,0,M,0
TEX,NA,2,-7.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,-1,-5.00,0,M,0
TEX,NA,-1,-6.00,0,M,0
TEX,NA,-1,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,0,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,3,-5.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,7,-10.00,0,M,4.02
TEX,NA,8,-10.00,0,M,6.029999999999999
TEX,NA,8,-10.00,0,M,6.029999999999999
TEX,NA,9,-9.00,0,M,8.04
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,9,-8.00,0,M,8.04
TEX,NA,9,-7.00,0,M,8.04
TEX,NA,9,-7.00,0,M,8.04
TEX,NA,9,-6.00,0,M,8.04
TEX,NA,9,-6.00,0,M,8.04
TEX,NA,9,-6.00,0,M,8.04
TEX,NA,9,-6.00,0,M,8.04
TEX,NA,9,-6.00,0,M,8.04
TEX,NA,9,-7.00,0,M,8.04
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,9,-7.00,0,M,8.04
TEX,NA,9,-8.00,0,M,8.04
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,8,-7.00,0,M,6.029999999999999
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,3,-6.00,0,M,0
TEX,NA,3,-6.00,0,M,0
TEX,NA,3,-6.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,2,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,1,-5.00,0,M,0
TEX,NA,2,-6.00,0,M,0
TEX,NA,1,-6.00,0,M,0
TEX,NA,1,-6.00,0,M,0
TEX,NA,1,-6.00,0,M,0
TEX,NA,0,-6.00,0,M,0
TEX,NA,1,-7.00,0,M,0
TEX,NA,1,-8.00,0,M,0
TEX,NA,1,-8.00,0,M,0
TEX,NA,1,-7.00,0,M,0
TEX,NA,1,-7.00,0,M,0
TEX,NA,1,-8.00,0,M,0
TEX,NA,0,-8.00,0,M,0
TEX,NA,1,-8.00,0,M,0
TEX,NA,0,-10.00,0,M,0
TEX,NA,0,-10.00,0,M,0
TEX,NA,0,-11.00,0,M,0
TEX,NA,0,-11.00,0,M,0
TEX,NA,0,-11.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,3,-12.00,0,M,0
TEX,NA,5,-13.00,0,M,0
TEX,NA,5,-13.00,0,M,0
TEX,NA,6,-13.00,0,M,2.01
TEX,NA,5,-12.00,0,M,0
TEX,NA,5,-13.00,0,M,0
TEX,NA,6,-13.00,0,M,2.01
TEX,NA,7,-12.00,0,M,4.02
TEX,NA,8,-13.00,0,M,6.029999999999999
TEX,NA,8,-13.00,0,M,6.029999999999999
TEX,NA,10,-13.00,0,M,10.049999999999999
TEX,NA,11,-14.00,0,M,12.059999999999999
TEX,NA,11,-16.00,0,M,12.059999999999999
TEX,NA,11,-16.00,0,M,12.059999999999999
TEX,NA,12,-18.00,0,M,14.069999999999999
TEX,NA,12,-17.00,0,M,14.069999999999999
TEX,NA,12,-20.00,0,M,14.069999999999999
TEX,NA,13,-20.00,0,M,16.08
TEX,NA,13,-20.00,0,M,16.08
TEX,NA,13,-17.00,0,M,16.08
TEX,NA,13,-16.00,0,M,16.08
TEX,NA,12,-16.00,0,M,14.069999999999999
TEX,NA,12,-15.00,0,M,14.069999999999999
TEX,NA,12,-15.00,0,M,14.069999999999999
TEX,NA,12,-13.00,0,M,14.069999999999999
TEX,NA,11,-12.00,0,M,12.059999999999999
TEX,NA,11,-11.00,0,M,12.059999999999999
TEX,NA,10,-11.00,0,M,10.049999999999999
TEX,NA,9,-10.00,0,M,8.04
TEX,NA,9,-10.00,0,M,8.04
TEX,NA,8,-10.00,0,M,6.029999999999999
TEX,NA,7,-10.00,0,M,4.02
TEX,NA,7,-10.00,0,M,4.02
TEX,NA,7,-10.00,0,M,4.02
TEX,NA,6,-9.00,0,M,2.01
TEX,NA,6,-9.00,0,M,2.01
TEX,NA,5,-8.00,0,M,0
TEX,NA,4,-8.00,0,M,0
TEX,NA,4,-8.00,0,M,0
TEX,NA,4,-8.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,3,-8.00,0,M,0
TEX,NA,2,-9.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,2,-10.00,0,M,0
TEX,NA,1,-11.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,2,-12.00,0,M,0
TEX,NA,1,-11.00,0,M,0
TEX,NA,1,-11.00,0,M,0
TEX,NA,2,-12.00,0,M,0
TEX,NA,2,-12.00,0,M,0
TEX,NA,1,-12.00,0,M,0
TEX,NA,1,-12.00,0,M,0
TEX,NA,2,-12.00,0,M,0
TEX,NA,1,-12.00,0,M,0
TEX,NA,1,-12.00,0,M,0
TEX,NA,2,-12.00,0,M,0
TEX,NA,1,-12.00,0,M,0
TEX,NA,1,-12.00,0,M,0
TEX,NA,2,-12.00,0,M,0
TEX,NA,2,-11.00,0,M,0
TEX,NA,5,-12.00,0,M,0
TEX,NA,5,-11.00,0,M,0
TEX,NA,6,-12.00,0,M,2.01
TEX,NA,7,-12.00,0,M,4.02
TEX,NA,8,-13.00,0,M,6.029999999999999
TEX,NA,10,-12.00,0,M,10.049999999999999
TEX,NA,11,-13.00,0,M,12.059999999999999
TEX,NA,12,-13.00,0,M,14.069999999999999
TEX,NA,13,-13.00,0,M,16.08
TEX,NA,13,-13.00,0,M,16.08
TEX,NA,15,-13.00,0,M,20.099999999999998
TEX,NA,15,-13.00,0,M,20.099999999999998
TEX,NA,15,-13.00,0,M,20.099999999999998
TEX,NA,15,-12.00,0,M,20.099999999999998
TEX,NA,16,-13.00,0,M,22.11
TEX,NA,16,-15.00,0,M,22.11
TEX,NA,16,-16.00,0,M,22.11
TEX,NA,16,-17.00,0,M,22.11
TEX,NA,16,-16.00,0,M,22.11
TEX,NA,16,-15.00,0,M,22.11
TEX,NA,16,-15.00,0,M,22.11
TEX,NA,17,-16.00,0,M,24.119999999999997
TEX,NA,16,-16.00,0,M,22.11
TEX,NA,16,-16.00,0,M,22.11
TEX,NA,16,-17.00,0,M,22.11
TEX,NA,16,-16.00,0,M,22.11
TEX,NA,16,-16.00,0,M,22.11
TEX,NA,16,-15.00,0,M,22.11
TEX,NA,15,-16.00,0,M,20.099999999999998
TEX,NA,14,-15.00,0,M,18.089999999999996
TEX,NA,13,-13.00,0,M,16.08
TEX,NA,12,-11.00,0,M,14.069999999999999
TEX,NA,12,-11.00,0,M,14.069999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,10,-11.00,0,M,10.049999999999999
TEX,NA,10,-10.00,0,M,10.049999999999999
TEX,NA,8,-9.00,0,M,6.029999999999999
TEX,NA,8,-9.00,0,M,6.029999999999999
TEX,NA,7,-9.00,0,M,4.02
TEX,NA,7,-9.00,0,M,4.02
TEX,NA,7,-8.00,0,M,4.02
TEX,NA,6,-8.00,0,M,2.01
TEX,NA,6,-8.00,0,M,2.01
TEX,NA,6,-8.00,0,M,2.01
TEX,NA,6,-8.00,0,M,2.01
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-8.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-8.00,0,M,0
TEX,NA,5,-8.00,0,M,0
TEX,NA,5,-8.00,0,M,0
TEX,NA,4,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-8.00,0,M,0
TEX,NA,5,-8.00,0,M,0
TEX,NA,4,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,10,-8.00,0,M,10.049999999999999
TEX,NA,11,-8.00,0,M,12.059999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,13,-8.00,0,M,16.08
TEX,NA,15,-9.00,0,M,20.099999999999998
TEX,NA,16,-11.00,0,M,22.11
TEX,NA,16,-12.00,0,M,22.11
TEX,NA,17,-12.00,0,M,24.119999999999997
TEX,NA,17,-12.00,0,M,24.119999999999997
TEX,NA,18,-12.00,0,M,26.129999999999995
TEX,NA,18,-12.00,0,M,26.129999999999995
TEX,NA,20,-13.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-13.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,19,-12.00,0,M,28.139999999999997
TEX,NA,19,-12.00,0,M,28.139999999999997
TEX,NA,19,-12.00,0,M,28.139999999999997
TEX,NA,18,-11.00,0,M,26.129999999999995
TEX,NA,18,-11.00,0,M,26.129999999999995
TEX,NA,17,-11.00,0,M,24.119999999999997
TEX,NA,17,-11.00,0,M,24.119999999999997
TEX,NA,17,-10.00,0,M,24.119999999999997
TEX,NA,16,-10.00,0,M,22.11
TEX,NA,15,-10.00,0,M,20.099999999999998
TEX,NA,15,-9.00,0,M,20.099999999999998
TEX,NA,14,-9.00,0,M,18.089999999999996
TEX,NA,13,-9.00,0,M,16.08
TEX,NA,13,-8.00,0,M,16.08
TEX,NA,11,-7.00,0,M,12.059999999999999
TEX,NA,11,-7.00,0,M,12.059999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,9,-6.00,0,M,8.04
TEX,NA,8,-6.00,0,M,6.029999999999999
TEX,NA,8,-6.00,0,M,6.029999999999999
TEX,NA,8,-6.00,0,M,6.029999999999999
TEX,NA,8,-6.00,0,M,6.029999999999999
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,7,-8.00,0,M,4.02
TEX,NA,7,-8.00,0,M,4.02
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,9,-8.00,0,M,8.04
TEX,NA,11,-9.00,0,M,12.059999999999999
TEX,NA,12,-9.00,0,M,14.069999999999999
TEX,NA,13,-10.00,0,M,16.08
TEX,NA,14,-10.00,0,M,18.089999999999996
TEX,NA,15,-12.00,0,M,20.099999999999998
TEX,NA,15,-13.00,0,M,20.099999999999998
TEX,NA,16,-14.00,0,M,22.11
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,17,-14.00,0,M,24.119999999999997
TEX,NA,17,-13.00,0,M,24.119999999999997
TEX,NA,18,-13.00,0,M,26.129999999999995
TEX,NA,18,-13.00,0,M,26.129999999999995
TEX,NA,18,-13.00,0,M,26.129999999999995
TEX,NA,18,-14.00,0,M,26.129999999999995
TEX,NA,18,-15.00,0,M,26.129999999999995
TEX,NA,18,-15.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-17.00,0,M,26.129999999999995
TEX,NA,17,-16.00,0,M,24.119999999999997
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,16,-13.00,0,M,22.11
TEX,NA,15,-12.00,0,M,20.099999999999998
TEX,NA,15,-11.00,0,M,20.099999999999998
TEX,NA,15,-11.00,0,M,20.099999999999998
TEX,NA,14,-11.00,0,M,18.089999999999996
TEX,NA,13,-11.00,0,M,16.08
TEX,NA,12,-10.00,0,M,14.069999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,10,-9.00,0,M,10.049999999999999
TEX,NA,10,-9.00,0,M,10.049999999999999
TEX,NA,9,-8.00,0,M,8.04
TEX,NA,9,-8.00,0,M,8.04
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,5,-6.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,5,-7.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,7,-6.00,0,M,4.02
TEX,NA,8,-7.00,0,M,6.029999999999999
TEX,NA,10,-7.00,0,M,10.049999999999999
TEX,NA,11,-7.00,0,M,12.059999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,14,-10.00,0,M,18.089999999999996
TEX,NA,15,-11.00,0,M,20.099999999999998
TEX,NA,15,-12.00,0,M,20.099999999999998
TEX,NA,16,-11.00,0,M,22.11
TEX,NA,16,-12.00,0,M,22.11
TEX,NA,17,-12.00,0,M,24.119999999999997
TEX,NA,17,-13.00,0,M,24.119999999999997
TEX,NA,17,-12.00,0,M,24.119999999999997
TEX,NA,18,-12.00,0,M,26.129999999999995
TEX,NA,18,-12.00,0,M,26.129999999999995
TEX,NA,18,-12.00,0,M,26.129999999999995
TEX,NA,18,-14.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-17.00,0,M,26.129999999999995
TEX,NA,18,-15.00,0,M,26.129999999999995
TEX,NA,17,-13.00,0,M,24.119999999999997
TEX,NA,17,-16.00,0,M,24.119999999999997
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,17,-16.00,0,M,24.119999999999997
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,16,-17.00,0,M,22.11
TEX,NA,15,-13.00,0,M,20.099999999999998
TEX,NA,15,-12.00,0,M,20.099999999999998
TEX,NA,14,-11.00,0,M,18.089999999999996
TEX,NA,13,-11.00,0,M,16.08
TEX,NA,13,-10.00,0,M,16.08
TEX,NA,12,-10.00,0,M,14.069999999999999
TEX,NA,12,-10.00,0,M,14.069999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,11,-10.00,0,M,12.059999999999999
TEX,NA,9,-8.00,0,M,8.04
TEX,NA,9,-9.00,0,M,8.04
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,9,-9.00,0,M,8.04
TEX,NA,8,-8.00,0,M,6.029999999999999
TEX,NA,7,-8.00,0,M,4.02
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,7,-8.00,0,M,4.02
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,5,-7.00,0,M,0
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,6,-7.00,0,M,2.01
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,5,-7.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,4,-6.00,0,M,0
TEX,NA,5,-6.00,0,M,0
TEX,NA,6,-6.00,0,M,2.01
TEX,NA,7,-7.00,0,M,4.02
TEX,NA,9,-7.00,0,M,8.04
TEX,NA,10,-8.00,0,M,10.049999999999999
TEX,NA,11,-8.00,0,M,12.059999999999999
TEX,NA,12,-8.00,0,M,14.069999999999999
TEX,NA,13,-8.00,0,M,16.08
TEX,NA,15,-7.00,0,M,20.099999999999998
TEX,NA,15,-7.00,0,M,20.099999999999998
TEX,NA,16,-9.00,0,M,22.11
TEX,NA,16,-12.00,0,M,22.11
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-16.00,0,M,26.129999999999995
TEX,NA,18,-11.00,0,M,26.129999999999995
TEX,NA,19,-13.00,0,M,28.139999999999997
TEX,NA,19,-17.00,0,M,28.139999999999997
TEX,NA,19,-18.00,0,M,28.139999999999997
TEX,NA,20,-17.00,0,M,30.15
TEX,NA,20,-16.00,0,M,30.15
TEX,NA,20,-16.00,0,M,30.15
TEX,NA,20,-15.00,0,M,30.15
TEX,NA,20,-18.00,0,M,30.15
TEX,NA,19,-18.00,0,M,28.139999999999997
TEX,NA,18,-18.00,0,M,26.129999999999995
TEX,NA,19,-21.00,0,M,28.139999999999997
TEX,NA,18,-18.00,0,M,26.129999999999995
TEX,NA,18,-21.00,0,M,26.129999999999995
TEX,NA,18,-17.00,0,M,26.129999999999995
TEX,NA,17,-15.00,0,M,24.119999999999997
TEX,NA,16,-13.00,0,M,22.11
TEX,NA,15,-13.00,0,M,20.099999999999998
TEX,NA,14,-13.00,0,M,18.089999999999996
TEX,NA,14,-13.00,0,M,18.089999999999996
TEX,NA,13,-12.00,0,M,16.08
