"station","valid","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp","vsby","gust","skyc1","skyc2","skyc3","skyc4","skyl1","skyl2","skyl3","skyl4","wxcodes","ice_accretion_1hr","ice_accretion_3hr","ice_accretion_6hr","peak_wind_gust","peak_wind_drct","peak_wind_time","feel","metar","snowdepth","datetime","albedo","snowfall","snow_present"
"TEX","2024-04-14 07:55","42.80","8.60","24.14","120.00","11.00",0,"30.24","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.11","KTEX 140755Z AUTO 12011G15KT 10SM CLR 06/M13 A3024 RMK AO2","M",2024-04-14 07:55:00,0.50271456751029,FALSE,TRUE
"TEX","2024-04-14 08:15","42.80","8.60","24.14","120.00","6.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","38.54","KTEX 140815Z AUTO 12006KT 10SM CLR 06/M13 A3024 RMK AO2","M",2024-04-14 08:15:00,0.502669699655842,FALSE,TRUE
"TEX","2024-04-14 08:35","42.80","5.00","20.50","110.00","12.00",0,"30.23","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","35.75","KTEX 140835Z AUTO 11012KT 10SM CLR 06/M15 A3023 RMK AO2","M",2024-04-14 08:35:00,0.502625573401798,FALSE,TRUE
"TEX","2024-04-14 08:55","42.80","6.80","22.25","140.00","8.00",0,"30.22","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","37.42","KTEX 140855Z AUTO 14008KT 10SM CLR 06/M14 A3022 RMK AO2","M",2024-04-14 08:55:00,0.502582176490581,FALSE,TRUE
"TEX","2024-04-14 09:15","42.80","5.00","20.50","110.00","10.00",0,"30.22","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.51","KTEX 140915Z AUTO 11010KT 10SM CLR 06/M15 A3022 RMK AO2","M",2024-04-14 09:15:00,0.502539496867216,FALSE,TRUE
"TEX","2024-04-14 09:35","44.60","3.20","17.61","110.00","11.00",0,"30.21","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","38.39","KTEX 140935Z AUTO 11011G15KT 10SM CLR 07/M16 A3021 RMK AO2","M",2024-04-14 09:35:00,0.502497522675976,FALSE,TRUE
"TEX","2024-04-14 09:55","44.60","3.20","17.61","120.00","8.00",0,"30.22","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","39.63","KTEX 140955Z AUTO 12008KT 10SM CLR 07/M16 A3022 RMK AO2","M",2024-04-14 09:55:00,0.502456242257095,FALSE,TRUE
"TEX","2024-04-14 10:15","44.60","3.20","17.61","110.00","7.00",0,"30.21","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","40.14","KTEX 141015Z AUTO 11007KT 090V150 10SM CLR 07/M16 A3021 RMK AO2","M",2024-04-14 10:15:00,0.502415644143523,FALSE,TRUE
"TEX","2024-04-14 10:35","44.60","5.00","19.13","130.00","9.00",0,"30.21","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","39.18","KTEX 141035Z AUTO 13009KT 10SM CLR 07/M15 A3021 RMK AO2","M",2024-04-14 10:35:00,0.502375717057747,FALSE,TRUE
"TEX","2024-04-14 10:55","42.80","5.00","20.50","110.00","10.00",0,"30.21","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.51","KTEX 141055Z AUTO 11010KT 100V160 10SM CLR 06/M15 A3021 RMK AO2","M",2024-04-14 10:55:00,0.502336449908651,FALSE,TRUE
"TEX","2024-04-14 11:15","42.80","5.00","20.50","100.00","7.00",0,"30.21","M","10.00","18.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","37.94","KTEX 141115Z AUTO 10007G18KT 10SM CLR 06/M15 A3021 RMK AO2","M",2024-04-14 11:15:00,0.502297831788442,FALSE,TRUE
"TEX","2024-04-14 11:35","41.00","5.00","21.97","110.00","10.00",0,"30.21","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","34.25","KTEX 141135Z AUTO 11010G14KT 10SM CLR 05/M15 A3021 RMK AO2","M",2024-04-14 11:35:00,0.502259851969617,FALSE,TRUE
"TEX","2024-04-14 11:55","41.00","5.00","21.97","110.00","12.00",0,"30.22","M","10.00","16.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","33.46","KTEX 141155Z AUTO 11012G16KT 10SM CLR 05/M15 A3022 RMK AO2","M",2024-04-14 11:55:00,0.502222499901981,FALSE,TRUE
"TEX","2024-04-14 12:15","42.80","5.00","20.50","130.00","15.00",0,"30.21","M","10.00","18.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","34.78","KTEX 141215Z AUTO 13015G18KT 10SM CLR 06/M15 A3021 RMK AO2","M",2024-04-14 12:15:00,0.502185765209719,FALSE,TRUE
"TEX","2024-04-14 12:35","42.80","5.00","20.50","130.00","13.00",0,"30.22","M","10.00","20.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","35.40","KTEX 141235Z AUTO 13013G20KT 10SM CLR 06/M15 A3022 RMK AO2","M",2024-04-14 12:35:00,0.502149637688515,FALSE,TRUE
"TEX","2024-04-14 12:55","41.00","5.00","21.97","130.00","9.00",0,"30.23","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","34.70","KTEX 141255Z AUTO 13009KT 10SM CLR 05/M15 A3023 RMK AO2","M",2024-04-14 12:55:00,0.502114107302714,FALSE,TRUE
"TEX","2024-04-14 13:15","41.00","6.80","23.85","120.00","10.00",0,"30.23","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","34.25","KTEX 141315Z AUTO 12010KT 10SM CLR 05/M14 A3023 RMK AO2","M",2024-04-14 13:15:00,0.502079164182535,FALSE,TRUE
"TEX","2024-04-14 13:35","42.80","6.80","22.25","120.00","9.00",0,"30.23","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.94","KTEX 141335Z AUTO 12009KT 10SM CLR 06/M14 A3023 RMK AO2","M",2024-04-14 13:35:00,0.502044798621331,FALSE,TRUE
"TEX","2024-04-14 13:55","42.80","5.00","20.50","120.00","8.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","37.42","KTEX 141355Z AUTO 12008KT 10SM CLR 06/M15 A3024 RMK AO2","M",2024-04-14 13:55:00,0.502011001072893,FALSE,TRUE
"TEX","2024-04-14 14:15","44.60","5.00","19.13","140.00","7.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","40.14","KTEX 141415Z AUTO 14007KT 10SM CLR 07/M15 A3024 RMK AO2","M",2024-04-14 14:15:00,0.501977762148795,FALSE,TRUE
"TEX","2024-04-14 14:35","44.60","6.80","20.77","130.00","7.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","40.14","KTEX 141435Z AUTO 13007KT 10SM CLR 07/M14 A3024 RMK AO2","M",2024-04-14 14:35:00,0.501945072615789,FALSE,TRUE
"TEX","2024-04-14 14:55","46.40","5.00","17.87","170.00","4.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","44.24","KTEX 141455Z AUTO 17004KT 10SM CLR 08/M15 A3024 RMK AO2","M",2024-04-14 14:55:00,0.501912923393239,FALSE,TRUE
"TEX","2024-04-14 15:15","50.00","3.20","14.37","160.00","5.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 141515Z AUTO 16005KT 10SM CLR 10/M16 A3024 RMK AO2","M",2024-04-14 15:15:00,0.501881305550598,FALSE,TRUE
"TEX","2024-04-14 15:35","50.00","3.20","14.37","140.00","4.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 141535Z AUTO 14004KT 10SM CLR 10/M16 A3024 RMK AO2","M",2024-04-14 15:35:00,0.501850210304929,FALSE,TRUE
"TEX","2024-04-14 15:55","50.00","5.00","15.61","230.00","4.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 141555Z AUTO 23004KT 10SM CLR 10/M15 A3024 RMK AO2","M",2024-04-14 15:55:00,0.501819629018464,FALSE,TRUE
"TEX","2024-04-14 16:15","51.80","-5.80","8.79","110.00","6.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","51.80","KTEX 141615Z AUTO 11006KT 10SM CLR 11/M21 A3024 RMK AO2","M",2024-04-14 16:15:00,0.501789553196205,FALSE,TRUE
"TEX","2024-04-14 16:35","51.80","-7.60","8.06","110.00","5.00",0,"30.24","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","51.80","KTEX 141635Z AUTO 11005KT 10SM CLR 11/M22 A3024 RMK AO2","M",2024-04-14 16:35:00,0.501759974483563,FALSE,TRUE
"TEX","2024-04-14 16:55","51.80","-7.60","8.06","130.00","9.00",0,"30.24","M","10.00","16.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","51.80","KTEX 141655Z AUTO 13009G16KT 10SM CLR 11/M22 A3024 RMK AO2","M",2024-04-14 16:55:00,0.501730884664039,FALSE,TRUE
"TEX","2024-04-14 17:15","51.80","-9.40","7.38","110.00","6.00",0,"30.24","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","51.80","KTEX 141715Z AUTO 11006G15KT 10SM CLR 11/M23 A3024 RMK AO2","M",2024-04-14 17:15:00,0.50170227565694,FALSE,TRUE
"TEX","2024-04-14 17:35","53.60","-9.40","6.90","170.00","10.00",0,"30.24","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 141735Z AUTO 17010G14KT 10SM CLR 12/M23 A3024 RMK AO2","M",2024-04-14 17:35:00,0.501674139515136,FALSE,TRUE
"TEX","2024-04-14 17:55","53.60","-11.20","6.32","140.00","9.00",0,"30.23","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 141755Z AUTO 14009KT 090V170 10SM CLR 12/M24 A3023 RMK AO2","M",2024-04-14 17:55:00,0.501646468422851,FALSE,TRUE
"TEX","2024-04-14 18:15","53.60","-9.40","6.90","150.00","12.00",0,"30.22","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 141815Z AUTO 15012G15KT 10SM CLR 12/M23 A3022 RMK AO2","M",2024-04-14 18:15:00,0.501619254693492,FALSE,TRUE
"TEX","2024-04-14 18:35","53.60","-9.40","6.90","150.00","10.00",0,"30.22","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 141835Z AUTO 15010G15KT 10SM CLR 12/M23 A3022 RMK AO2","M",2024-04-14 18:35:00,0.501592490767516,FALSE,TRUE
"TEX","2024-04-14 18:55","53.60","-11.20","6.32","160.00","3.00",0,"30.21","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 141855Z AUTO 16003KT 10SM CLR 12/M24 A3021 RMK AO2","M",2024-04-14 18:55:00,0.501566169210327,FALSE,TRUE
"TEX","2024-04-14 19:15","55.40","-7.60","7.06","150.00","9.00",0,"30.20","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 141915Z AUTO 15009G14KT 10SM CLR 13/M22 A3020 RMK AO2","M",2024-04-14 19:15:00,0.501540282710211,FALSE,TRUE
"TEX","2024-04-14 19:35","55.40","-5.80","7.71","150.00","9.00",0,"30.19","M","10.00","16.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 141935Z AUTO 15009G16KT 10SM CLR 13/M21 A3019 RMK AO2","M",2024-04-14 19:35:00,0.501514824076307,FALSE,TRUE
"TEX","2024-04-14 19:55","55.40","-5.80","7.71","150.00","9.00",0,"30.18","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 141955Z AUTO 15009G15KT 10SM CLR 13/M21 A3018 RMK AO2","M",2024-04-14 19:55:00,0.50148978623661,FALSE,TRUE
"TEX","2024-04-14 20:15","55.40","-5.80","7.71","170.00","10.00",0,"30.18","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 142015Z AUTO 17010G14KT 10SM CLR 13/M21 A3018 RMK AO2","M",2024-04-14 20:15:00,0.501465162236002,FALSE,TRUE
"TEX","2024-04-14 20:35","55.40","-5.80","7.71","170.00","5.00",0,"30.18","M","10.00","16.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 142035Z AUTO 17005G16KT 10SM CLR 13/M21 A3018 RMK AO2","M",2024-04-14 20:35:00,0.501440945234326,FALSE,TRUE
"TEX","2024-04-14 20:55","57.20","-5.80","7.22","160.00","11.00",0,"30.16","M","10.00","16.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","57.20","KTEX 142055Z AUTO 16011G16KT 10SM CLR 14/M21 A3016 RMK AO2","M",2024-04-14 20:55:00,0.50141712850448,FALSE,TRUE
"TEX","2024-04-14 21:15","57.20","-5.80","7.22","170.00","6.00",0,"30.15","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","57.20","KTEX 142115Z AUTO 17006KT 10SM CLR 14/M21 A3015 RMK AO2","M",2024-04-14 21:15:00,0.501393705430553,FALSE,TRUE
"TEX","2024-04-14 21:35","59.00","-7.60","6.20","240.00","5.00",0,"30.15","M","10.00","17.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","59.00","KTEX 142135Z AUTO 24005G17KT 10SM CLR 15/M22 A3015 RMK AO2","M",2024-04-14 21:35:00,0.501370669505985,FALSE,TRUE
"TEX","2024-04-14 21:55","59.00","-9.40","5.68","160.00","5.00",0,"30.14","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","59.00","KTEX 142155Z AUTO 16005G15KT 10SM CLR 15/M23 A3014 RMK AO2","M",2024-04-14 21:55:00,0.50134801433176,FALSE,TRUE
"TEX","2024-04-14 22:15","59.00","-7.60","6.20","130.00","9.00",0,"30.12","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","59.00","KTEX 142215Z AUTO 13009G14KT 120V200 10SM CLR 15/M22 A3012 RMK AO2","M",2024-04-14 22:15:00,0.501325733614628,FALSE,TRUE
"TEX","2024-04-14 22:35","57.20","-9.40","6.06","170.00","4.00",0,"30.12","M","10.00","18.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","57.20","KTEX 142235Z AUTO 17004G18KT 10SM CLR 14/M23 A3012 RMK AO2","M",2024-04-14 22:35:00,0.501303821165358,FALSE,TRUE
"TEX","2024-04-14 22:55","59.00","-9.40","5.68","170.00","8.00",0,"30.12","M","10.00","19.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","59.00","KTEX 142255Z AUTO 17008G19KT 10SM CLR 15/M23 A3012 RMK AO2","M",2024-04-14 22:55:00,0.501282270897018,FALSE,TRUE
"TEX","2024-04-14 23:15","59.00","-7.60","6.20","140.00","14.00",0,"30.11","M","10.00","18.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","59.00","KTEX 142315Z AUTO 14014G18KT 10SM CLR 15/M22 A3011 RMK AO2","M",2024-04-14 23:15:00,0.501261076823284,FALSE,TRUE
"TEX","2024-04-14 23:35","57.20","-5.80","7.22","190.00","10.00",0,"30.11","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","57.20","KTEX 142335Z AUTO 19010G15KT 150V230 10SM CLR 14/M21 A3011 RMK AO2","M",2024-04-14 23:35:00,0.501240233056776,FALSE,TRUE
"TEX","2024-04-14 23:55","55.40","-5.80","7.71","170.00","12.00",0,"30.10","M","10.00","17.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 142355Z AUTO 17012G17KT 10SM CLR 13/M21 A3010 RMK AO2","M",2024-04-14 23:55:00,0.501219733807425,FALSE,TRUE
"TEX","2024-04-15 00:15","55.40","-5.80","7.71","160.00","10.00",0,"30.10","M","10.00","17.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 150015Z AUTO 16010G17KT 130V200 10SM CLR 13/M21 A3010 RMK AO2","M",2024-04-15 00:15:00,0.501199573380864,FALSE,TRUE
"TEX","2024-04-15 00:35","55.40","-7.60","7.06","150.00","9.00",0,"30.09","M","10.00","21.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","55.40","KTEX 150035Z AUTO 15009G21KT 120V180 10SM CLR 13/M22 A3009 RMK AO2","M",2024-04-15 00:35:00,0.501179746176844,FALSE,TRUE
"TEX","2024-04-15 00:55","53.60","-7.60","7.54","160.00","9.00",0,"30.09","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 150055Z AUTO 16009G15KT 130V190 10SM CLR 12/M22 A3009 RMK AO2","M",2024-04-15 00:55:00,0.501160246687681,FALSE,TRUE
"TEX","2024-04-15 01:15","53.60","-5.80","8.23","130.00","8.00",0,"30.08","M","10.00","20.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 150115Z AUTO 13008G20KT 10SM CLR 12/M21 A3008 RMK AO2","M",2024-04-15 01:15:00,0.501141069496725,FALSE,TRUE
"TEX","2024-04-15 01:35","53.60","-5.80","8.23","170.00","7.00",0,"30.08","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","53.60","KTEX 150135Z AUTO 17007G14KT 10SM CLR 12/M21 A3008 RMK AO2","M",2024-04-15 01:35:00,0.501122209276856,FALSE,TRUE
"TEX","2024-04-15 01:55","51.80","-4.00","9.59","150.00","5.00",0,"30.08","M","10.00","23.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","51.80","KTEX 150155Z AUTO 15005G23KT 10SM CLR 11/M20 A3008 RMK AO2","M",2024-04-15 01:55:00,0.501103660789001,FALSE,TRUE
"TEX","2024-04-15 02:15","51.80","-0.40","11.37","140.00","4.00",0,"30.07","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","51.80","KTEX 150215Z AUTO 14004G15KT 10SM CLR 11/M18 A3007 RMK AO2","M",2024-04-15 02:15:00,0.501085418880685,FALSE,TRUE
"TEX","2024-04-15 02:35","50.00","-0.40","12.15","130.00","9.00",0,"30.06","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150235Z AUTO 13009KT 10SM CLR 10/M18 A3006 RMK AO2","M",2024-04-15 02:35:00,0.501067478484593,FALSE,TRUE
"TEX","2024-04-15 02:55","50.00","-0.40","12.15","120.00","9.00",0,"30.05","M","10.00","20.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150255Z AUTO 12009G20KT 10SM CLR 10/M18 A3005 RMK AO2","M",2024-04-15 02:55:00,0.501049834617166,FALSE,TRUE
"TEX","2024-04-15 03:15","50.00","-0.40","12.15","170.00","10.00",0,"30.05","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150315Z AUTO 17010G15KT 10SM CLR 10/M18 A3005 RMK AO2","M",2024-04-15 03:15:00,0.501032482377217,FALSE,TRUE
"TEX","2024-04-15 03:35","50.00","-4.00","10.25","160.00","15.00",0,"30.04","M","10.00","21.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150335Z AUTO 16015G21KT 10SM CLR 10/M20 A3004 RMK AO2","M",2024-04-15 03:35:00,0.501015416944566,FALSE,TRUE
"TEX","2024-04-15 03:55","50.00","-5.80","9.40","190.00","9.00",0,"30.05","M","10.00","19.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150355Z AUTO 19009G19KT 160V240 10SM CLR 10/M21 A3005 RMK AO2","M",2024-04-15 03:55:00,0.500998633578708,FALSE,TRUE
"TEX","2024-04-15 04:15","50.00","-5.80","9.40","170.00","12.00",0,"30.05","M","10.00","22.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150415Z AUTO 17012G22KT 140V240 10SM CLR 10/M21 A3005 RMK AO2","M",2024-04-15 04:15:00,0.500982127617487,FALSE,TRUE
"TEX","2024-04-15 04:35","50.00","-7.60","8.61","190.00","9.00",0,"30.04","M","10.00","19.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150435Z AUTO 19009G19KT 150V220 10SM CLR 10/M22 A3004 RMK AO2","M",2024-04-15 04:35:00,0.500965894475808,FALSE,TRUE
"TEX","2024-04-15 04:55","50.00","-7.60","8.61","190.00","15.00",0,"30.04","M","10.00","30.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150455Z AUTO 19015G30KT 10SM CLR 10/M22 A3004 RMK AO2","M",2024-04-15 04:55:00,0.500949929644361,FALSE,TRUE
"TEX","2024-04-15 05:15","50.00","-7.60","8.61","180.00","12.00",0,"30.03","M","10.00","23.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150515Z AUTO 18012G23KT 10SM CLR 10/M22 A3003 RMK AO2","M",2024-04-15 05:15:00,0.500934228688368,FALSE,TRUE
"TEX","2024-04-15 05:35","50.00","-9.40","7.89","170.00","15.00",0,"30.03","M","10.00","23.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150535Z AUTO 17015G23KT 10SM CLR 10/M23 A3003 RMK AO2","M",2024-04-15 05:35:00,0.500918787246352,FALSE,TRUE
"TEX","2024-04-15 05:55","50.00","-9.40","7.89","180.00","12.00",0,"30.02","M","10.00","23.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","50.00","KTEX 150555Z AUTO 18012G23KT 10SM CLR 10/M23 A3002 RMK AO2","M",2024-04-15 05:55:00,0.500903601028922,FALSE,TRUE
"TEX","2024-04-15 06:15","46.40","-7.60","9.86","180.00","4.00",0,"30.02","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","44.24","KTEX 150615Z AUTO 18004KT 10SM CLR 08/M22 A3002 RMK AO2","M",2024-04-15 06:15:00,0.500888665817589,FALSE,TRUE
"TEX","2024-04-15 06:35","46.40","-7.60","9.86","210.00","5.00",0,"30.02","M","10.00","14.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","43.50","KTEX 150635Z AUTO 21005G14KT 10SM CLR 08/M22 A3002 RMK AO2","M",2024-04-15 06:35:00,0.500873977463586,FALSE,TRUE
"TEX","2024-04-15 06:55","46.40","-5.80","10.76","180.00","12.00",0,"30.02","M","10.00","17.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","40.33","KTEX 150655Z AUTO 18012G17KT 10SM CLR 08/M21 A3002 RMK AO2","M",2024-04-15 06:55:00,0.50085953188672,FALSE,TRUE
"TEX","2024-04-15 07:15","46.40","-4.00","11.73","180.00","11.00",0,"30.02","M","10.00","22.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","40.66","KTEX 150715Z AUTO 18011G22KT 10SM CLR 08/M20 A3002 RMK AO2","M",2024-04-15 07:15:00,0.500845325074238,FALSE,TRUE
"TEX","2024-04-15 07:35","44.60","-4.00","12.56","200.00","15.00",0,"30.02","M","10.00","21.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","37.11","KTEX 150735Z AUTO 20015G21KT 150V210 10SM CLR 07/M20 A3002 RMK AO2","M",2024-04-15 07:35:00,0.500831353079713,FALSE,TRUE
"TEX","2024-04-15 07:55","44.60","-0.40","14.89","180.00","13.00",0,"30.01","M","10.00","24.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","37.71","KTEX 150755Z AUTO 18013G24KT 10SM CLR 07/M18 A3001 RMK AO2","M",2024-04-15 07:55:00,0.500817612021945,FALSE,TRUE
"TEX","2024-04-15 08:15","44.60","-2.20","13.68","180.00","8.00",0,"30.00","M","10.00","15.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","39.63","KTEX 150815Z AUTO 18008G15KT 10SM CLR 07/M19 A3000 RMK AO2","M",2024-04-15 08:15:00,0.500804098083884,FALSE,TRUE
"TEX","2024-04-15 08:35","42.80","-2.20","14.66","160.00","6.00",0,"29.99","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","38.54","KTEX 150835Z AUTO 16006KT 10SM CLR 06/M19 A2999 RMK AO2","M",2024-04-15 08:35:00,0.500790807511572,FALSE,TRUE
"TEX","2024-04-15 08:55","42.80","1.40","17.36","120.00","4.00",0,"29.97","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","40.03","KTEX 150855Z AUTO 12004KT 10SM CLR 06/M17 A2997 RMK AO2","M",2024-04-15 08:55:00,0.500777736613099,FALSE,TRUE
"TEX","2024-04-15 09:15","41.00","3.20","20.22","170.00","4.00",0,"29.97","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","37.93","KTEX 150915Z AUTO 17004KT 10SM CLR 05/M16 A2997 RMK AO2","M",2024-04-15 09:15:00,0.500764881757575,FALSE,TRUE
"TEX","2024-04-15 09:35","41.00","1.40","18.60","180.00","6.00",0,"29.97","M","10.00","20.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.37","KTEX 150935Z AUTO 18006G20KT 10SM CLR 05/M17 A2997 RMK AO2","M",2024-04-15 09:35:00,0.500752239374124,FALSE,TRUE
"TEX","2024-04-15 09:55","41.00","3.20","20.22","210.00","6.00",0,"29.96","M","10.00","18.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.37","KTEX 150955Z AUTO 21006G18KT 10SM CLR 05/M16 A2996 RMK AO2","M",2024-04-15 09:55:00,0.500739805950891,FALSE,TRUE
"TEX","2024-04-15 10:15","41.00","3.20","20.22","200.00","8.00",0,"29.96","M","10.00","16.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","35.20","KTEX 151015Z AUTO 20008G16KT 160V240 10SM CLR 05/M16 A2996 RMK AO2","M",2024-04-15 10:15:00,0.500727578034069,FALSE,TRUE
"TEX","2024-04-15 10:35","41.00","3.20","20.22","210.00","6.00",0,"29.95","M","10.00","20.00","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","36.37","KTEX 151035Z AUTO 21006G20KT 10SM CLR 05/M16 A2995 RMK AO2","M",2024-04-15 10:35:00,0.500715552226935,FALSE,TRUE
"TEX","2024-04-15 10:55","39.20","3.20","21.69","190.00","6.00",0,"29.95","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","34.20","KTEX 151055Z AUTO 19006KT 10SM CLR 04/M16 A2995 RMK AO2","M",2024-04-15 10:55:00,0.500703725188909,FALSE,TRUE
"TEX","2024-04-15 11:15","37.40","5.00","25.28","190.00","4.00",0,"29.94","M","10.00","M","CLR","M","M","M","M","M","M","M","M","M","M","M","M","M","M","33.73","KTEX 151115Z AUTO 19004KT 10SM CLR 03/M15 A2994 RMK AO2","M",2024-04-15 11:15:00,0.500692093634627,FALSE,TRUE
