station,valid,tmpc,relh,drct,sped,p01m
TEX,2023-10-08 15:15,8.00,45.73,130.00,4.60,0.00
TEX,2023-10-08 15:35,10.00,34.39,0.00,0.00,0.00
TEX,2023-10-08 15:55,11.00,32.17,0.00,0.00,0.00
TEX,2023-10-08 16:15,12.00,27.91,0.00,0.00,0.00
TEX,2023-10-08 16:35,13.00,26.13,0.00,0.00,0.00
TEX,2023-10-08 16:55,14.00,22.68,270.00,3.45,0.00
TEX,2023-10-08 17:15,15.00,19.68,300.00,4.60,0.00
TEX,2023-10-08 17:35,15.00,16.83,260.00,5.75,0.00
TEX,2023-10-08 17:55,15.00,16.83,230.00,5.75,0.00
TEX,2023-10-08 18:15,16.00,11.45,230.00,6.90,0.00
TEX,2023-10-08 18:35,16.00,10.55,0.00,0.00,0.00
TEX,2023-10-08 18:55,16.00,11.45,250.00,6.90,0.00
TEX,2023-10-08 19:15,17.00,9.90,260.00,8.05,0.00
TEX,2023-10-08 19:35,17.00,9.11,240.00,5.75,0.00
TEX,2023-10-08 19:55,17.00,9.11,250.00,9.20,0.00
TEX,2023-10-08 20:15,17.00,11.65,260.00,8.05,0.00
TEX,2023-10-08 20:35,18.00,10.08,280.00,10.35,0.00
TEX,2023-10-08 20:55,18.00,10.08,270.00,11.50,0.00
TEX,2023-10-08 21:15,18.00,9.29,280.00,11.50,0.00
TEX,2023-10-08 21:35,17.00,9.11,270.00,11.50,0.00
TEX,2023-10-08 21:55,18.00,7.87,270.00,9.20,0.00
TEX,2023-10-08 22:15,18.00,8.55,290.00,11.50,0.00
TEX,2023-10-08 22:35,17.00,9.11,340.00,4.60,0.00
TEX,2023-10-08 22:55,17.00,18.71,320.00,5.75,0.00
TEX,2023-10-08 23:15,16.00,19.94,10.00,3.45,0.00
TEX,2023-10-08 23:35,16.00,19.94,360.00,3.45,0.00
TEX,2023-10-08 23:55,15.00,19.68,10.00,4.60,0.00
TEX,2023-10-09 00:15,14.00,19.42,10.00,3.45,0.00
TEX,2023-10-09 00:35,13.00,19.16,0.00,0.00,0.00
TEX,2023-10-09 00:55,13.00,19.16,0.00,0.00,0.00
TEX,2023-10-09 01:15,13.00,19.16,10.00,3.45,0.00
TEX,2023-10-09 01:35,13.00,19.16,0.00,0.00,0.00
TEX,2023-10-09 01:55,13.00,19.16,0.00,0.00,0.00
TEX,2023-10-09 02:15,12.00,23.93,150.00,4.60,0.00
TEX,2023-10-09 02:35,11.00,25.56,130.00,4.60,0.00
TEX,2023-10-09 02:55,10.00,29.52,130.00,5.75,0.00
TEX,2023-10-09 03:15,10.00,29.52,140.00,6.90,0.00
TEX,2023-10-09 03:35,9.00,34.09,140.00,6.90,0.00
TEX,2023-10-09 03:55,8.00,36.48,160.00,5.75,0.00
TEX,2023-10-09 04:15,8.00,36.48,0.00,0.00,0.00
TEX,2023-10-09 04:35,8.00,36.48,150.00,6.90,0.00
TEX,2023-10-09 04:55,8.00,36.48,150.00,8.05,0.00
TEX,2023-10-09 05:15,7.00,39.06,120.00,6.90,0.00
TEX,2023-10-09 05:35,7.00,42.14,140.00,5.75,0.00
TEX,2023-10-09 05:55,7.00,39.06,130.00,5.75,0.00
TEX,2023-10-09 06:15,7.00,39.06,0.00,0.00,0.00
TEX,2023-10-09 06:35,6.00,45.14,140.00,6.90,0.00
TEX,2023-10-09 06:55,6.00,45.14,130.00,5.75,0.00
TEX,2023-10-09 07:15,7.00,39.06,120.00,4.60,0.00
TEX,2023-10-09 07:35,6.00,41.84,140.00,5.75,0.00
TEX,2023-10-09 07:55,6.00,45.14,140.00,6.90,0.00
TEX,2023-10-09 08:15,5.00,48.39,130.00,5.75,0.00
TEX,2023-10-09 08:35,5.00,48.39,150.00,4.60,0.00
TEX,2023-10-09 08:55,5.00,48.39,150.00,9.20,0.00
TEX,2023-10-09 09:15,5.00,48.39,150.00,5.75,0.00
TEX,2023-10-09 09:35,5.00,48.39,90.00,3.45,0.00
TEX,2023-10-09 09:55,5.00,44.85,130.00,3.45,0.00
TEX,2023-10-09 10:15,5.00,48.39,170.00,6.90,0.00
TEX,2023-10-09 10:35,5.00,48.39,140.00,8.05,0.00
TEX,2023-10-09 10:55,5.00,48.39,140.00,8.05,0.00
TEX,2023-10-09 11:15,5.00,48.39,130.00,6.90,0.00
TEX,2023-10-09 11:35,5.00,48.39,100.00,4.60,0.00
TEX,2023-10-09 11:55,5.00,48.39,150.00,4.60,0.00
TEX,2023-10-09 12:15,5.00,48.39,160.00,6.90,0.00
TEX,2023-10-09 12:35,4.00,51.89,140.00,6.90,0.00
TEX,2023-10-09 12:55,4.00,51.89,140.00,5.75,0.00
TEX,2023-10-09 13:15,5.00,48.39,140.00,5.75,0.00
TEX,2023-10-09 13:35,5.00,48.39,130.00,3.45,0.00
TEX,2023-10-09 13:55,5.00,48.39,150.00,4.60,0.00
TEX,2023-10-09 14:15,6.00,45.14,140.00,5.75,0.00
TEX,2023-10-09 14:35,7.00,39.06,110.00,4.60,0.00
TEX,2023-10-09 14:55,8.00,39.36,0.00,0.00,0.00
TEX,2023-10-09 15:15,9.00,34.09,0.00,0.00,0.00
TEX,2023-10-09 15:35,10.00,31.87,0.00,0.00,0.00
TEX,2023-10-09 15:55,11.00,29.82,0.00,0.00,0.00
TEX,2023-10-09 16:15,13.00,26.13,0.00,0.00,0.00
TEX,2023-10-09 16:35,13.00,22.41,0.00,0.00,0.00
TEX,2023-10-09 16:55,14.00,19.42,250.00,3.45,0.00
TEX,2023-10-09 17:15,15.00,15.55,250.00,5.75,0.00
TEX,2023-10-09 17:35,15.00,16.83,230.00,4.60,0.00
TEX,2023-10-09 17:55,16.00,12.42,240.00,4.60,0.00
TEX,2023-10-09 18:15,16.00,10.55,240.00,3.45,0.00
TEX,2023-10-09 18:35,17.00,9.11,260.00,8.05,0.00
TEX,2023-10-09 18:55,17.00,9.90,260.00,8.05,0.00
TEX,2023-10-09 19:15,17.00,8.38,250.00,5.75,0.00
TEX,2023-10-09 19:35,17.00,9.11,250.00,8.05,0.00
TEX,2023-10-09 19:55,17.00,9.11,270.00,3.45,0.00
TEX,2023-10-09 20:15,17.00,8.38,270.00,8.05,0.00
TEX,2023-10-09 20:35,18.00,7.23,290.00,6.90,0.00
TEX,2023-10-09 20:55,18.00,7.87,260.00,10.35,0.00
TEX,2023-10-09 21:15,18.00,8.55,280.00,8.05,0.00
TEX,2023-10-09 21:35,17.00,9.11,280.00,13.80,0.00
TEX,2023-10-09 21:55,18.00,9.29,260.00,11.50,0.00
TEX,2023-10-09 22:15,17.00,9.90,260.00,13.80,0.00
TEX,2023-10-09 22:35,17.00,9.90,290.00,12.65,0.00
TEX,2023-10-09 22:55,17.00,9.11,270.00,11.50,0.00
TEX,2023-10-09 23:15,17.00,8.38,280.00,13.80,0.00
TEX,2023-10-09 23:35,16.00,8.93,280.00,13.80,0.00
TEX,2023-10-09 23:55,16.00,8.21,290.00,11.50,0.00
TEX,2023-10-10 00:15,15.00,9.52,290.00,10.35,0.00
TEX,2023-10-10 00:35,15.00,9.52,290.00,10.35,0.00
TEX,2023-10-10 00:55,14.00,10.16,300.00,8.05,0.00
TEX,2023-10-10 01:15,13.00,12.80,0.00,0.00,0.00
TEX,2023-10-10 01:35,12.00,17.45,0.00,0.00,0.00
TEX,2023-10-10 01:55,11.00,18.64,150.00,4.60,0.00
TEX,2023-10-10 02:15,11.00,18.64,150.00,5.75,0.00
TEX,2023-10-10 02:35,10.00,21.59,140.00,6.90,0.00
TEX,2023-10-10 02:55,10.00,21.59,140.00,5.75,0.00
TEX,2023-10-10 03:15,9.00,24.99,140.00,5.75,0.00
TEX,2023-10-10 03:35,8.00,26.75,150.00,6.90,0.00
TEX,2023-10-10 03:55,8.00,26.75,150.00,6.90,0.00
TEX,2023-10-10 04:15,8.00,26.75,140.00,5.75,0.00
TEX,2023-10-10 04:35,7.00,28.64,150.00,4.60,0.00
TEX,2023-10-10 04:55,6.00,33.18,130.00,6.90,0.00
TEX,2023-10-10 05:15,7.00,28.64,140.00,6.90,0.00
TEX,2023-10-10 05:35,6.00,33.18,140.00,6.90,0.00
TEX,2023-10-10 05:55,6.00,33.18,150.00,6.90,0.00
TEX,2023-10-10 06:15,6.00,33.18,150.00,4.60,0.00
TEX,2023-10-10 06:35,7.00,28.64,150.00,4.60,0.00
TEX,2023-10-10 06:55,5.00,35.57,140.00,5.75,0.00
TEX,2023-10-10 07:15,5.00,38.45,150.00,6.90,0.00
TEX,2023-10-10 07:35,6.00,35.87,140.00,8.05,0.00
TEX,2023-10-10 07:55,5.00,38.45,130.00,5.75,0.00
TEX,2023-10-10 08:15,5.00,38.45,130.00,5.75,0.00
TEX,2023-10-10 08:35,5.00,41.54,140.00,6.90,0.00
TEX,2023-10-10 08:55,5.00,38.45,160.00,5.75,0.00
TEX,2023-10-10 09:15,5.00,41.54,150.00,8.05,0.00
TEX,2023-10-10 09:35,5.00,41.54,140.00,6.90,0.00
TEX,2023-10-10 09:55,5.00,41.54,140.00,5.75,0.00
TEX,2023-10-10 10:15,5.00,44.85,150.00,5.75,0.00
TEX,2023-10-10 10:35,5.00,44.85,150.00,5.75,0.00
TEX,2023-10-10 10:55,5.00,44.85,140.00,6.90,0.00
TEX,2023-10-10 11:15,5.00,44.85,130.00,5.75,0.00
TEX,2023-10-10 11:35,5.00,44.85,130.00,5.75,0.00
TEX,2023-10-10 11:55,5.00,44.85,140.00,5.75,0.00
TEX,2023-10-10 12:15,5.00,44.85,160.00,6.90,0.00
TEX,2023-10-10 12:35,4.00,51.89,140.00,5.75,0.00
TEX,2023-10-10 12:55,5.00,48.39,130.00,3.45,0.00
TEX,2023-10-10 13:15,5.00,48.39,140.00,3.45,0.00
TEX,2023-10-10 13:35,5.00,48.39,160.00,3.45,0.00
TEX,2023-10-10 13:55,5.00,48.39,140.00,5.75,0.00
TEX,2023-10-10 14:15,6.00,45.14,110.00,5.75,0.00
TEX,2023-10-10 14:35,6.00,48.67,0.00,0.00,0.00
TEX,2023-10-10 14:55,7.00,42.14,0.00,0.00,0.00
TEX,2023-10-10 15:15,10.00,34.39,0.00,0.00,0.00
TEX,2023-10-10 15:35,10.00,34.39,0.00,0.00,0.00
TEX,2023-10-10 15:55,11.00,34.69,0.00,0.00,0.00
TEX,2023-10-10 16:15,13.00,28.20,0.00,0.00,0.00
TEX,2023-10-10 16:35,12.00,30.11,270.00,10.35,0.00
TEX,2023-10-10 16:55,8.00,57.00,0.00,0.00,0.51
TEX,2023-10-10 17:15,8.00,61.28,0.00,0.00,0.00
TEX,2023-10-10 17:35,9.00,61.52,100.00,14.95,0.00
TEX,2023-10-10 17:55,8.00,61.28,90.00,11.50,0.00
TEX,2023-10-10 18:15,10.00,53.54,90.00,9.20,0.00
TEX,2023-10-10 18:35,11.00,50.08,110.00,9.20,0.00
TEX,2023-10-10 18:55,12.00,40.54,100.00,5.75,0.00
TEX,2023-10-10 19:15,12.00,37.67,90.00,3.45,0.00
TEX,2023-10-10 19:55,12.00,34.98,260.00,19.55,0.00
TEX,2023-10-10 20:15,10.00,39.95,340.00,5.75,0.00
TEX,2023-10-10 20:35,11.00,34.69,270.00,4.60,0.00
TEX,2023-10-10 20:55,11.00,37.38,0.00,0.00,0.00
TEX,2023-10-10 21:15,10.00,43.03,110.00,8.05,0.00
TEX,2023-10-10 21:35,9.00,53.27,0.00,0.00,0.00
TEX,2023-10-10 21:55,8.00,61.28,110.00,9.20,0.25
TEX,2023-10-10 22:15,8.00,57.00,90.00,8.05,0.00
TEX,2023-10-10 22:35,9.00,53.27,110.00,13.80,0.00
TEX,2023-10-10 22:55,10.00,49.81,100.00,11.50,0.00
TEX,2023-10-10 23:15,10.00,46.31,110.00,8.05,0.00
TEX,2023-10-10 23:35,10.00,49.81,0.00,0.00,0.00
TEX,2023-10-10 23:55,10.00,49.81,120.00,4.60,0.00
TEX,2023-10-11 00:15,10.00,49.81,150.00,6.90,0.00
TEX,2023-10-11 00:35,9.00,53.27,150.00,8.05,0.00
TEX,2023-10-11 00:55,8.00,57.00,150.00,4.60,0.00
TEX,2023-10-11 01:15,7.00,61.03,100.00,3.45,0.00
TEX,2023-10-11 01:35,7.00,61.03,140.00,6.90,0.00
TEX,2023-10-11 01:55,7.00,61.03,0.00,0.00,0.00
TEX,2023-10-11 02:15,7.00,61.03,160.00,4.60,0.00
TEX,2023-10-11 02:35,7.00,61.03,140.00,5.75,0.00
TEX,2023-10-11 02:55,6.00,60.79,140.00,5.75,0.00
TEX,2023-10-11 03:15,6.00,60.79,140.00,6.90,0.00
TEX,2023-10-11 03:35,6.00,60.79,150.00,6.90,0.00
TEX,2023-10-11 03:55,6.00,56.48,140.00,6.90,0.00
TEX,2023-10-11 04:15,6.00,52.45,140.00,8.05,0.00
TEX,2023-10-11 04:35,6.00,56.48,130.00,6.90,0.00
TEX,2023-10-11 04:55,6.00,56.48,130.00,8.05,0.00
TEX,2023-10-11 05:15,6.00,56.48,160.00,9.20,0.00
TEX,2023-10-11 05:35,6.00,52.45,120.00,9.20,0.00
TEX,2023-10-11 05:55,6.00,52.45,110.00,5.75,0.00
TEX,2023-10-11 06:15,6.00,52.45,130.00,8.05,0.00
TEX,2023-10-11 06:35,7.00,48.96,0.00,0.00,0.00
TEX,2023-10-11 06:55,8.00,45.73,60.00,3.45,0.00
TEX,2023-10-11 07:15,8.00,45.73,130.00,4.60,0.00
TEX,2023-10-11 07:35,8.00,42.44,0.00,0.00,0.00
TEX,2023-10-11 07:55,9.00,39.66,90.00,3.45,0.00
TEX,2023-10-11 08:15,9.00,39.66,0.00,0.00,0.00
TEX,2023-10-11 08:35,9.00,39.66,0.00,0.00,0.00
TEX,2023-10-11 08:55,8.00,42.44,0.00,0.00,0.00
TEX,2023-10-11 09:15,8.00,45.73,0.00,0.00,0.00
TEX,2023-10-11 09:35,8.00,45.73,90.00,3.45,0.00
TEX,2023-10-11 09:55,9.00,42.73,100.00,4.60,0.00
TEX,2023-10-11 10:15,8.00,45.73,90.00,4.60,0.00
TEX,2023-10-11 10:35,8.00,49.24,130.00,3.45,0.00
TEX,2023-10-11 10:55,8.00,49.24,0.00,0.00,0.00
TEX,2023-10-11 11:15,9.00,46.02,160.00,10.35,0.00
TEX,2023-10-11 11:35,10.00,43.03,150.00,8.05,0.00
TEX,2023-10-11 11:55,9.00,46.02,160.00,6.90,0.00
TEX,2023-10-11 12:15,8.00,49.24,140.00,8.05,0.00
TEX,2023-10-11 12:35,8.00,49.24,130.00,12.65,0.00
TEX,2023-10-11 12:55,9.00,46.02,150.00,16.10,0.00
TEX,2023-10-11 13:15,9.00,42.73,130.00,12.65,0.00
TEX,2023-10-11 13:35,8.00,45.73,130.00,13.80,0.00
TEX,2023-10-11 13:55,9.00,42.73,130.00,12.65,0.00
TEX,2023-10-11 14:15,9.00,39.66,140.00,11.50,0.00
TEX,2023-10-11 14:35,10.00,37.08,160.00,9.20,0.00
TEX,2023-10-11 14:55,10.00,34.39,160.00,9.20,0.00
TEX,2023-10-11 15:15,10.00,37.08,160.00,10.35,0.00
TEX,2023-10-11 15:35,10.00,39.95,0.00,0.00,0.00
TEX,2023-10-11 15:55,11.00,34.69,130.00,8.05,0.00
TEX,2023-10-11 16:15,11.00,40.25,180.00,10.35,0.00
TEX,2023-10-11 16:35,11.00,37.38,210.00,12.65,0.00
TEX,2023-10-11 16:55,11.00,37.38,220.00,10.35,0.00
TEX,2023-10-11 17:15,11.00,32.17,230.00,11.50,0.00
TEX,2023-10-11 17:35,11.00,29.82,230.00,10.35,0.00
TEX,2023-10-11 17:55,11.00,32.17,250.00,4.60,0.00
TEX,2023-10-11 18:15,11.00,29.82,220.00,12.65,0.00
TEX,2023-10-11 18:35,12.00,27.91,180.00,11.50,0.00
TEX,2023-10-11 18:55,12.00,27.91,210.00,12.65,0.00
TEX,2023-10-11 19:15,12.00,27.91,220.00,6.90,0.00
TEX,2023-10-11 19:35,13.00,26.13,230.00,21.85,0.00
TEX,2023-10-11 19:55,12.00,25.85,220.00,24.15,0.00
TEX,2023-10-11 20:15,13.00,26.13,240.00,11.50,0.00
TEX,2023-10-11 20:35,13.00,26.13,240.00,10.35,0.00
TEX,2023-10-11 20:55,12.00,25.85,240.00,19.55,0.00
TEX,2023-10-11 21:15,12.00,25.85,200.00,14.95,0.00
TEX,2023-10-11 21:35,12.00,23.93,210.00,26.45,0.00
TEX,2023-10-11 21:55,12.00,23.93,220.00,21.85,0.00
TEX,2023-10-11 22:15,12.00,25.85,230.00,14.95,0.00
TEX,2023-10-11 22:35,12.00,25.85,250.00,18.40,0.00
TEX,2023-10-11 22:55,12.00,23.93,230.00,21.85,0.00
TEX,2023-10-11 23:15,12.00,25.85,250.00,16.10,0.00
TEX,2023-10-11 23:35,11.00,25.56,240.00,16.10,0.00
TEX,2023-10-11 23:55,11.00,27.62,240.00,11.50,0.00
TEX,2023-10-12 00:15,11.00,23.65,230.00,13.80,0.00
TEX,2023-10-12 00:35,11.00,21.86,260.00,10.35,0.00
TEX,2023-10-12 00:55,11.00,18.64,270.00,12.65,0.00
TEX,2023-10-12 01:15,10.00,15.61,250.00,21.85,0.00
TEX,2023-10-12 01:35,10.00,29.52,290.00,18.40,0.00
TEX,2023-10-12 01:55,7.00,48.96,300.00,8.05,0.00
TEX,2023-10-12 02:15,7.00,52.72,280.00,11.50,0.00
TEX,2023-10-12 02:35,6.00,60.79,290.00,13.80,0.00
TEX,2023-10-12 02:55,5.00,70.08,290.00,13.80,0.00
TEX,2023-10-12 03:15,4.00,75.16,290.00,9.20,0.00
TEX,2023-10-12 03:35,4.00,75.16,250.00,6.90,0.00
TEX,2023-10-12 03:55,4.00,75.16,240.00,9.20,0.00
TEX,2023-10-12 04:15,3.00,80.65,240.00,6.90,0.00
TEX,2023-10-12 04:35,3.00,69.67,250.00,14.95,0.00
TEX,2023-10-12 04:55,2.00,80.51,270.00,10.35,0.00
TEX,2023-10-12 05:15,1.00,86.49,260.00,5.75,0.00
TEX,2023-10-12 05:35,1.00,86.49,0.00,0.00,0.00
TEX,2023-10-12 05:55,0.00,100.00,230.00,9.20,0.00
TEX,2023-10-12 06:15,0.00,92.97,0.00,0.00,0.00
TEX,2023-10-12 06:35,0.00,92.97,0.00,0.00,0.00
TEX,2023-10-12 06:55,0.00,86.39,140.00,3.45,0.00
TEX,2023-10-12 07:15,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 07:35,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 07:55,0.00,86.39,140.00,3.45,0.00
TEX,2023-10-12 08:15,0.00,92.97,210.00,3.45,0.00
TEX,2023-10-12 08:35,0.00,86.39,100.00,3.45,0.00
TEX,2023-10-12 08:55,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 09:15,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 09:35,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 09:55,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 10:15,0.00,86.39,0.00,0.00,0.00
TEX,2023-10-12 10:35,-1.00,92.92,0.00,0.00,0.00
TEX,2023-10-12 10:55,-1.00,92.92,0.00,0.00,0.00
TEX,2023-10-12 11:15,-1.00,92.92,0.00,0.00,0.00
TEX,2023-10-12 11:35,0.00,80.22,280.00,8.05,0.00
TEX,2023-10-12 11:55,0.00,80.22,300.00,10.35,0.00
TEX,2023-10-12 12:15,0.00,69.04,310.00,10.35,0.00
TEX,2023-10-12 12:35,0.00,69.04,300.00,5.75,0.00
TEX,2023-10-12 12:55,0.00,69.04,320.00,4.60,0.00
TEX,2023-10-12 13:15,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-12 13:35,-1.00,68.83,300.00,4.60,0.00
TEX,2023-10-12 13:55,0.00,63.99,280.00,4.60,0.00
TEX,2023-10-12 14:15,0.00,63.99,310.00,3.45,0.00
TEX,2023-10-12 14:35,-1.00,68.83,280.00,3.45,0.00
TEX,2023-10-12 14:55,0.00,63.99,320.00,3.45,0.00
TEX,2023-10-12 15:15,-1.00,68.83,310.00,4.60,0.00
TEX,2023-10-12 15:35,0.00,69.04,290.00,6.90,0.00
TEX,2023-10-12 15:55,0.00,69.04,280.00,4.60,0.00
TEX,2023-10-12 16:15,0.00,69.04,270.00,5.75,0.00
TEX,2023-10-12 16:35,0.00,69.04,280.00,5.75,0.00
TEX,2023-10-12 16:55,0.00,74.44,360.00,3.45,0.00
TEX,2023-10-12 17:15,0.00,69.04,310.00,3.45,0.25
TEX,2023-10-12 17:35,2.00,64.46,260.00,6.90,0.25
TEX,2023-10-12 17:55,2.00,55.41,300.00,6.90,0.25
TEX,2023-10-12 18:15,3.00,51.61,260.00,6.90,0.00
TEX,2023-10-12 18:35,4.00,44.55,270.00,9.20,0.00
TEX,2023-10-12 18:55,3.00,47.80,270.00,8.05,0.00
TEX,2023-10-12 19:15,3.00,47.80,300.00,6.90,0.00
TEX,2023-10-12 19:35,3.00,44.25,0.00,0.00,0.00
TEX,2023-10-12 19:55,5.00,32.88,320.00,3.45,0.00
TEX,2023-10-12 20:15,4.00,35.26,290.00,10.35,0.00
TEX,2023-10-12 20:35,5.00,30.38,270.00,12.65,0.00
TEX,2023-10-12 20:55,5.00,32.88,280.00,16.10,0.00
TEX,2023-10-12 21:15,5.00,30.38,270.00,10.35,0.00
TEX,2023-10-12 21:35,4.00,35.26,280.00,10.35,0.00
TEX,2023-10-12 21:55,4.00,35.26,350.00,4.60,0.00
TEX,2023-10-12 22:15,4.00,35.26,340.00,5.75,0.00
TEX,2023-10-12 22:35,4.00,35.26,320.00,3.45,0.00
TEX,2023-10-12 22:55,4.00,35.26,300.00,8.05,0.00
TEX,2023-10-12 23:15,4.00,35.26,280.00,12.65,0.00
TEX,2023-10-12 23:35,4.00,35.26,310.00,5.75,0.00
TEX,2023-10-12 23:55,4.00,35.26,280.00,10.35,0.00
TEX,2023-10-13 00:15,3.00,37.84,310.00,8.05,0.00
TEX,2023-10-13 00:35,3.00,37.84,310.00,4.60,0.00
TEX,2023-10-13 00:55,3.00,40.93,290.00,6.90,0.00
TEX,2023-10-13 01:15,3.00,40.93,0.00,0.00,0.00
TEX,2023-10-13 01:35,3.00,44.25,290.00,5.75,0.00
TEX,2023-10-13 01:55,3.00,44.25,280.00,8.05,0.00
TEX,2023-10-13 02:15,3.00,44.25,290.00,5.75,0.00
TEX,2023-10-13 02:35,2.00,47.51,280.00,6.90,0.00
TEX,2023-10-13 02:55,2.00,47.51,280.00,6.90,0.00
TEX,2023-10-13 03:15,2.00,47.51,280.00,4.60,0.00
TEX,2023-10-13 03:35,2.00,51.33,280.00,8.05,0.00
TEX,2023-10-13 03:55,2.00,51.33,300.00,5.75,0.00
TEX,2023-10-13 04:15,2.00,51.33,290.00,5.75,0.00
TEX,2023-10-13 04:35,2.00,51.33,260.00,6.90,0.00
TEX,2023-10-13 04:55,2.00,51.33,270.00,6.90,0.00
TEX,2023-10-13 05:15,2.00,51.33,270.00,6.90,0.00
TEX,2023-10-13 05:35,2.00,55.41,280.00,6.90,0.00
TEX,2023-10-13 05:55,2.00,55.41,280.00,8.05,0.00
TEX,2023-10-13 06:15,2.00,55.41,270.00,6.90,0.00
TEX,2023-10-13 06:35,2.00,55.41,260.00,5.75,0.00
TEX,2023-10-13 06:55,2.00,55.41,260.00,4.60,0.00
TEX,2023-10-13 07:15,2.00,55.41,270.00,6.90,0.00
TEX,2023-10-13 07:35,2.00,55.41,250.00,4.60,0.00
TEX,2023-10-13 07:55,2.00,55.41,0.00,0.00,0.00
TEX,2023-10-13 08:15,2.00,59.79,0.00,0.00,0.00
TEX,2023-10-13 08:35,2.00,59.79,0.00,0.00,0.00
TEX,2023-10-13 08:55,2.00,59.79,260.00,3.45,0.00
TEX,2023-10-13 09:15,1.00,64.23,0.00,0.00,0.00
TEX,2023-10-13 09:35,1.00,64.23,0.00,0.00,0.00
TEX,2023-10-13 09:55,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 10:15,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 10:35,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 10:55,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 11:15,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 11:35,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 11:55,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 12:15,0.00,69.04,140.00,3.45,0.00
TEX,2023-10-13 12:35,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 12:55,0.00,69.04,0.00,0.00,0.00
TEX,2023-10-13 13:15,-1.00,74.26,150.00,5.75,0.00
TEX,2023-10-13 13:35,-1.00,68.83,150.00,5.75,0.00
TEX,2023-10-13 13:55,-1.00,74.26,130.00,4.60,0.00
TEX,2023-10-13 14:15,0.00,69.04,140.00,3.45,0.00
TEX,2023-10-13 14:35,0.00,69.04,130.00,5.75,0.00
TEX,2023-10-13 14:55,1.00,64.23,130.00,3.45,0.00
TEX,2023-10-13 15:15,2.00,55.41,0.00,0.00,0.00
TEX,2023-10-13 15:35,2.00,59.79,0.00,0.00,0.00
TEX,2023-10-13 15:55,3.00,55.68,0.00,0.00,0.00
TEX,2023-10-13 16:15,4.00,48.10,180.00,3.45,0.00
TEX,2023-10-13 16:35,5.00,41.54,0.00,0.00,0.00
TEX,2023-10-13 16:55,6.00,38.75,270.00,4.60,0.00
TEX,2023-10-13 17:15,7.00,28.64,280.00,5.75,0.00
TEX,2023-10-13 17:35,8.00,26.75,270.00,3.45,0.00
TEX,2023-10-13 17:55,8.00,26.75,280.00,4.60,0.00
TEX,2023-10-13 18:15,9.00,27.04,240.00,6.90,0.00
TEX,2023-10-13 18:35,8.00,31.28,260.00,8.05,0.00
TEX,2023-10-13 18:55,9.00,29.23,260.00,9.20,0.00
TEX,2023-10-13 19:15,9.00,31.57,270.00,11.50,0.00
TEX,2023-10-13 19:35,9.00,31.57,280.00,12.65,0.00
TEX,2023-10-13 19:55,9.00,34.09,280.00,12.65,0.00
TEX,2023-10-13 20:15,9.00,34.09,280.00,13.80,0.00
TEX,2023-10-13 20:35,9.00,34.09,280.00,12.65,0.00
TEX,2023-10-13 20:55,9.00,34.09,280.00,14.95,0.00
TEX,2023-10-13 21:15,9.00,34.09,280.00,12.65,0.00
TEX,2023-10-13 21:35,9.00,31.57,270.00,11.50,0.00
TEX,2023-10-13 21:55,10.00,29.52,280.00,11.50,0.00
TEX,2023-10-13 22:15,10.00,29.52,270.00,11.50,0.00
TEX,2023-10-13 22:35,9.00,31.57,280.00,13.80,0.00
TEX,2023-10-13 22:55,9.00,29.23,280.00,11.50,0.00
TEX,2023-10-13 23:15,8.00,31.28,280.00,13.80,0.00
TEX,2023-10-13 23:35,8.00,31.28,280.00,12.65,0.00
TEX,2023-10-13 23:55,8.00,33.79,280.00,13.80,0.00
TEX,2023-10-14 00:15,7.00,36.18,280.00,12.65,0.00
TEX,2023-10-14 00:35,6.00,41.84,280.00,10.35,0.00
TEX,2023-10-14 00:55,6.00,41.84,280.00,5.75,0.00
TEX,2023-10-14 01:15,6.00,41.84,260.00,5.75,0.00
TEX,2023-10-14 01:35,5.00,44.85,220.00,3.45,0.00
TEX,2023-10-14 01:55,5.00,44.85,0.00,0.00,0.00
TEX,2023-10-14 02:15,4.00,48.10,0.00,0.00,0.00
TEX,2023-10-14 02:35,3.00,51.61,0.00,0.00,0.00
TEX,2023-10-14 02:55,3.00,51.61,140.00,3.45,0.00
TEX,2023-10-14 03:15,3.00,51.61,130.00,5.75,0.00
TEX,2023-10-14 03:35,2.00,59.79,140.00,5.75,0.00
TEX,2023-10-14 03:55,2.00,59.79,120.00,3.45,0.00
TEX,2023-10-14 04:15,2.00,59.79,140.00,5.75,0.00
